"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_5568","","","1","1","1","11","454","693","22","","311","311","311","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_2081"
"group_5569","","","1","1","1","11","455","693","21","","263","263","263","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_851"
"group_5570","","","1","1","1","11","456","693","20","","503","503","503","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_20895"
"group_5571","","","1","1","1","11","457","693","19","","119","119","119","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_35352"
"group_5572","","","1","1","1","11","458","693","18","","293","293","293","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_17207"
"group_5573","","","1","1","1","11","459","693","17","","152","152","152","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_3596"
"group_5574","","","1","1","1","11","460","693","16","","176","176","176","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_33033"
"group_5575","","","1","1","1","11","461","693","15","","1874","1874","1874","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_22104"
"group_5576","","","1","1","1","11","789","74","5","","173","173","173","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25287"
"group_5577","","","1","1","1","11","801","1","577","","926","926","926","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4414"
"group_5578","","","1","1","1","11","794","1","584","","926","926","926","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_23024"
"group_5579","","","1","1","1","11","800","1","578","","1586","1586","1586","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18006"
"group_558","","","1","1","1","11","7389","114","1","","236","236","236","","","","GCF_000020925.1_ASM2092v1_genomic_4133","","","","","","","","",""
"group_5580","","","1","1","1","11","799","1","579","","233","233","233","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27574"
"group_5581","","","1","1","1","11","798","1","580","","158","158","158","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9689"
"group_5582","","","1","1","1","11","797","1","581","","251","251","251","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28790"
"group_5583","","","1","1","1","11","796","1","582","","287","287","287","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18821"
"group_5584","","","1","1","1","11","795","1","583","","1454","1454","1454","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32918"
"group_5585","","","1","1","1","11","793","1","585","","182","182","182","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_33961"
"group_5586","","","1","1","1","11","792","1","586","","275","275","275","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13273"
"group_5587","","","1","1","1","11","2792","697","1","","113","113","113","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28157"
"group_5588","","","1","1","1","11","2793","697","2","","350","350","350","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13876"
"group_5589","","","1","1","1","11","2765","709","1","","242","242","242","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30080"
"group_5590","","","1","1","1","11","1011","2","11","","1106","1106","1106","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32261"
"group_5591","","","1","1","1","11","1747","2","163","","500","500","500","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_16424"
"group_5592","","","1","1","1","11","1662","2","165","","833","833","833","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_15024"
"group_5593","","","1","1","1","11","1663","2","166","","1526","1526","1526","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26501"
"group_5594","","","1","1","1","11","1664","2","167","","179","179","179","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24180"
"group_5595","","","1","1","1","11","1665","2","168","","1850","1850","1850","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_1414"
"group_5596","","","1","1","1","11","1666","2","169","","1538","1538","1538","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30144"
"group_5597","","","1","1","1","11","1667","2","170","","653","653","653","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26919"
"group_5598","","","1","1","1","11","1668","2","171","","875","875","875","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25358"
"group_5599","","","1","1","1","11","1669","2","172","","188","188","188","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36388"
"group_5600","","","1","1","1","11","1670","2","173","","713","713","713","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18003"
"group_5601","","","1","1","1","11","1671","2","174","","566","566","566","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13005"
"group_5602","","","1","1","1","11","1672","2","175","","452","452","452","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_2916"
"group_5603","","","1","1","1","11","1673","2","176","","452","452","452","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32494"
"group_5604","","","1","1","1","11","1674","2","177","","539","539","539","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36342"
"group_5605","","","1","1","1","11","1675","2","178","","413","413","413","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_17037"
"group_5606","","","1","1","1","11","1676","2","179","","239","239","239","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28152"
"group_5607","","","1","1","1","11","1677","2","180","","818","818","818","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28930"
"group_5608","","","1","1","1","11","1678","2","181","","383","383","383","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_6336"
"group_5609","","","1","1","1","11","1679","2","182","","458","458","458","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24757"
"group_5610","","","1","1","1","11","1680","2","183","","479","479","479","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_33243"
"group_5611","","","1","1","1","11","1681","2","184","","290","290","290","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_38507"
"group_5612","","","1","1","1","11","1682","2","185","","368","368","368","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28771"
"group_5613","","","1","1","1","11","1683","2","186","","371","371","371","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_37267"
"group_5614","","","1","1","1","11","1684","2","187","","644","644","644","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29111"
"group_5615","","","1","1","1","11","1685","2","188","","494","494","494","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_8275"
"group_5616","","","1","1","1","11","1686","2","189","","491","491","491","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_12337"
"group_5617","","","1","1","1","11","1687","2","190","","194","194","194","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_2012"
"group_5618","","","1","1","1","11","1688","2","1","","845","845","845","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_31239"
"group_5619","","","1","1","1","11","2055","16","19","","530","530","530","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_8571"
"group_5620","","","1","1","1","11","1831","35","7","","539","539","539","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_34921"
"group_5621","","","1","1","1","11","2549","9","6","","113","113","113","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25303"
"group_5622","","","1","1","1","11","2544","9","5","","128","128","128","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_12822"
"group_5623","","","1","1","1","11","2651","17","15","","2423","2423","2423","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25278"
"group_5624","","","1","1","1","11","2650","17","16","","1481","1481","1481","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27369"
"group_5625","","","1","1","1","11","2649","17","17","","1760","1760","1760","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27656"
"group_5626","","","1","1","1","11","2648","17","18","","320","320","320","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4921"
"group_5627","","","1","1","1","11","2733","1","1619","","2045","2045","2045","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_23148"
"group_5628","","","1","1","1","11","2732","1","1620","","650","650","650","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7918"
"group_5629","","","1","1","1","11","2731","1","1621","","563","563","563","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11964"
"group_5630","","","1","1","1","11","2730","1","1622","","518","518","518","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_22160"
"group_5631","","","1","1","1","11","2729","1","1623","","1856","1856","1856","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32593"
"group_5632","","","1","1","1","11","2728","1","1624","","791","791","791","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_35526"
"group_5633","","","1","1","1","11","2727","1","1625","","314","314","314","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32553"
"group_5634","","","1","1","1","11","2726","1","1626","","176","176","176","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_21893"
"group_5635","","","1","1","1","11","2725","1","1627","","1094","1094","1094","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28549"
"group_5636","","","1","1","1","11","2724","1","1628","","539","539","539","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32764"
"group_5637","","","1","1","1","11","2723","1","1629","","491","491","491","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29271"
"group_5638","","","1","1","1","11","2722","1","1630","","323","323","323","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_12981"
"group_5639","","","1","1","1","11","2721","1","1631","","278","278","278","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7900"
"group_5640","","","1","1","1","11","938","1","1706","","731","731","731","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30880"
"group_5641","","","1","1","1","11","1553","1","1705","","545","545","545","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_10142"
"group_5642","","","1","1","1","11","1554","1","1704","","1040","1040","1040","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27072"
"group_5643","","","1","1","1","11","1555","1","1703","","797","797","797","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30157"
"group_5644","","","1","1","1","11","1556","1","1702","","275","275","275","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29490"
"group_5645","","","1","1","1","11","1552","1","1700","","773","773","773","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_38853"
"group_5646","","","1","1","1","11","1551","1","1699","","341","341","341","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27462"
"group_5647","","","1","1","1","11","1550","1","1698","","341","341","341","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_15505"
"group_5648","","","1","1","1","11","1079","1","1697","","911","911","911","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30306"
"group_5649","","","1","1","1","11","1080","1","1696","","875","875","875","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29912"
"group_5650","","","1","1","1","11","1081","1","1695","","761","761","761","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_34922"
"group_5651","","","1","1","1","11","1441","12","2","","194","194","194","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13042"
"group_5652","","","1","1","1","11","3023","92","2","","194","194","194","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_1929"
"group_5653","","","1","1","1","11","6280","4","34","","605","605","605","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26272"
"group_5654","","","1","1","1","11","6232","703","1","","998","998","998","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_14291"
"group_5655","","","1","1","1","11","6322","7","27","","434","434","434","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26907"
"group_5656","","","1","1","1","11","6374","708","1","","329","329","329","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13727"
"group_5657","","","1","1","1","11","6708","698","2","","1103","1103","1103","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7882"
"group_5658","","","1","1","1","11","6709","698","1","","203","203","203","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_34430"
"group_5659","","","1","1","1","11","6638","561","52","","629","629","629","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_3757"
"group_566","","","1","1","1","11","7269","364","1","","272","272","272","GCF_000007545.1_ASM754v1_genomic_32610","","","","","","","","","","","",""
"group_5660","","","1","1","1","11","6637","561","53","","203","203","203","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_35450"
"group_5661","","","1","1","1","11","6636","561","54","","1682","1682","1682","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25636"
"group_5662","","","1","1","1","11","6634","561","56","","1217","1217","1217","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_21222"
"group_5663","","","1","1","1","11","6633","561","57","","614","614","614","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36839"
"group_5664","","","1","1","1","11","6632","561","58","","236","236","236","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_21261"
"group_5665","","","1","1","1","11","6631","561","59","","365","365","365","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25810"
"group_5666","","","1","1","1","11","6630","561","60","","1922","1922","1922","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_38633"
"group_5667","","","1","1","1","11","6629","561","61","","275","275","275","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_15086"
"group_5668","","","1","1","1","11","6628","561","62","","350","350","350","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32532"
"group_5669","","","1","1","1","11","6627","561","63","","434","434","434","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19763"
"group_5670","","","1","1","1","11","6620","561","46","","179","179","179","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_5608"
"group_5671","","","1","1","1","11","6619","561","45","","1136","1136","1136","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_28679"
"group_5672","","","1","1","1","11","6618","561","44","","1313","1313","1313","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7445"
"group_5673","","","1","1","1","11","6617","561","43","","542","542","542","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_8123"
"group_5674","","","1","1","1","11","6616","561","42","","860","860","860","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_22096"
"group_5675","","","1","1","1","11","6615","561","41","","503","503","503","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19367"
"group_5676","","","1","1","1","11","6564","561","40","","548","548","548","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_6252"
"group_5677","","","1","1","1","11","6565","561","39","","845","845","845","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_32951"
"group_5678","","","1","1","1","11","6566","561","38","","668","668","668","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27686"
"group_5679","","","1","1","1","11","6567","561","37","","173","173","173","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9063"
"group_5680","","","1","1","1","11","6568","561","36","","794","794","794","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_33316"
"group_5681","","","1","1","1","11","6569","561","35","","242","242","242","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_35697"
"group_5682","","","1","1","1","11","6570","561","34","","926","926","926","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11203"
"group_5683","","","1","1","1","11","6571","561","33","","479","479","479","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19410"
"group_5684","","","1","1","1","11","6572","561","32","","473","473","473","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_5635"
"group_5685","","","1","1","1","11","6574","561","30","","584","584","584","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_12825"
"group_5686","","","1","1","1","11","6575","561","29","","989","989","989","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_20452"
"group_5687","","","1","1","1","11","6576","561","28","","2543","2543","2543","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9517"
"group_5688","","","1","1","1","11","6577","561","27","","1925","1925","1925","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_13685"
"group_5689","","","1","1","1","11","6578","561","26","","1661","1661","1661","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9877"
"group_569","","","1","1","1","11","7699","63","1","","293","293","293","","","","GCF_000020925.1_ASM2092v1_genomic_14191","","","","","","","","",""
"group_5690","","","1","1","1","11","6579","561","25","","191","191","191","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18550"
"group_5691","","","1","1","1","11","6580","561","24","","965","965","965","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27044"
"group_5692","","","1","1","1","11","6581","561","23","","296","296","296","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30248"
"group_5693","","","1","1","1","11","6582","561","22","","317","317","317","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_1263"
"group_5694","","","1","1","1","11","6583","561","21","","185","185","185","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19369"
"group_5695","","","1","1","1","11","6584","561","20","","269","269","269","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18457"
"group_5696","","","1","1","1","11","6585","561","19","","155","155","155","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_16235"
"group_5697","","","1","1","1","11","6586","561","18","","395","395","395","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19316"
"group_5698","","","1","1","1","11","6587","561","17","","857","857","857","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24981"
"group_5699","","","1","1","1","11","6588","561","16","","1424","1424","1424","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26619"
"group_57","","","1","1","1","11","4997","1","95","","179","179","179","","","","","","","","GCF_000171255.1_ASM17125v1_genomic_9438","","","","",""
"group_5700","","","1","1","1","11","6589","561","15","","3404","3404","3404","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_10226"
"group_5701","","","1","1","1","11","6590","561","14","","254","254","254","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_14518"
"group_5702","","","1","1","1","11","6591","561","13","","290","290","290","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9543"
"group_5703","","","1","1","1","11","6592","561","12","","221","221","221","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_34004"
"group_5704","","","1","1","1","11","6593","561","11","","611","611","611","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_10185"
"group_5705","","","1","1","1","11","6594","561","10","","533","533","533","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_10537"
"group_5706","","","1","1","1","11","6595","561","9","","2759","2759","2759","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_19617"
"group_5707","","","1","1","1","11","6596","561","8","","227","227","227","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_5472"
"group_5708","","","1","1","1","11","6597","561","7","","953","953","953","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36043"
"group_5709","","","1","1","1","11","6598","561","6","","368","368","368","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24052"
"group_5710","","","1","1","1","11","6599","561","5","","1217","1217","1217","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_22982"
"group_5711","","","1","1","1","11","6535","616","3","","221","221","221","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_5290"
"group_5712","","","1","1","1","11","5421","700","1","","146","146","146","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18181"
"group_5713","","","1","1","1","11","5443","711","1","","1214","1214","1214","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4316"
"group_5714","","","1","1","1","11","7043","41","4","","782","782","782","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_9710"
"group_5715","","","1","1","1","11","7044","41","1","","182","182","182","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7098"
"group_5716","","","1","1","1","11","7045","41","2","","1028","1028","1028","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_10046"
"group_5717","","","1","1","1","11","6046","702","1","","302","302","302","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36627"
"group_5718","","","1","1","1","11","5531","10","31","","293","293","293","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24307"
"group_5719","","","1","1","1","11","5530","10","30","","491","491","491","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_16460"
"group_5720","","","1","1","1","11","5529","10","29","","1085","1085","1085","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_18887"
"group_5721","","","1","1","1","11","5528","10","28","","2765","2765","2765","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11608"
"group_5722","","","1","1","1","11","5527","10","27","","2780","2780","2780","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_38002"
"group_5723","","","1","1","1","11","5526","10","26","","5942","5942","5942","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11255"
"group_5724","","","1","1","1","11","5525","10","25","","1148","1148","1148","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25782"
"group_5725","","","1","1","1","11","5524","10","47","","461","461","461","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_8424"
"group_5726","","","1","1","1","11","5523","10","48","","221","221","221","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7464"
"group_5727","","","1","1","1","11","5522","10","49","","329","329","329","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_38975"
"group_5728","","","1","1","1","11","5863","10","46","","221","221","221","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_33994"
"group_5729","","","1","1","1","11","5579","704","1","","428","428","428","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26249"
"group_5730","","","1","1","1","11","5589","14","26","","593","593","593","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_21037"
"group_5731","","","1","1","1","11","5588","14","1","","317","317","317","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_7858"
"group_5732","","","1","1","1","11","936","1","1996","","1013","1013","1013","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_12124"
"group_5733","","","1","1","1","11","935","1","1997","","1013","1013","1013","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25688"
"group_5734","","","1","1","1","11","934","1","1998","","572","572","572","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_30329"
"group_5735","","","1","1","1","11","933","1","1999","","203","203","203","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_24059"
"group_5736","","","1","1","1","11","927","1","2007","","227","227","227","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_31816"
"group_5737","","","1","1","1","11","951","1","2008","","425","425","425","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25288"
"group_5738","","","1","1","1","11","953","1","2010","","230","230","230","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_34578"
"group_5739","","","1","1","1","11","957","1","2012","","218","218","218","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_15246"
"group_5740","","","1","1","1","11","983","1","2029","","332","332","332","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_14396"
"group_5741","","","1","1","1","11","991","1","2042","","2156","2156","2156","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29515"
"group_5742","","","1","1","1","11","990","1","2043","","554","554","554","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_37168"
"group_5743","","","1","1","1","11","1002","1","1608","","1118","1118","1118","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_8872"
"group_5744","","","1","1","1","11","1001","1","1609","","758","758","758","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_37512"
"group_5745","","","1","1","1","11","7377","1","1610","","242","242","242","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_25920"
"group_5746","","","1","1","1","11","7357","1","1463","","218","218","218","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4244"
"group_5747","","","1","1","1","11","7356","1","1462","","842","842","842","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_29388"
"group_5748","","","1","1","1","11","7355","1","1460","","173","173","173","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_20451"
"group_5749","","","1","1","1","11","7354","1","1461","","545","545","545","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11444"
"group_5750","","","1","1","1","11","7301","1","1962","","368","368","368","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_15263"
"group_5751","","","1","1","1","11","7300","1","1963","","1706","1706","1706","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4451"
"group_5752","","","1","1","1","11","3928","1","1937","","359","359","359","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_4401"
"group_5753","","","1","1","1","11","2214","1","1829","","1778","1778","1778","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36189"
"group_5754","","","1","1","1","11","2213","1","1830","","866","866","866","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_27399"
"group_5755","","","1","1","1","11","2212","1","1831","","557","557","557","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_36754"
"group_5756","","","1","1","1","11","2269","1","1838","","482","482","482","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_26080"
"group_5757","","","1","1","1","11","2121","707","1","","572","572","572","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_11779"
"group_5758","","","1","1","1","11","7403","36","24","","6149","6149","6149","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_6569"
"group_5759","","","1","1","1","11","7700","63","3","","377","377","377","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_21662"
"group_5760","","","1","1","1","11","25","96","5","","305","305","305","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_17176"
"group_5761","","","1","1","1","11","4356","694","1","","1079","1079","1079","","","","","","","","","","","","","GCF_000171535.2_ASM17153v2_genomic_17379"
