persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
OEKLIE_03605	0.0	1.0	True
GEGEGB_03943	0.0	1.0	True
GEGEGB_03944	0.0	1.0	True
GEGEGB_03946	0.0	1.0	True
GEGEGB_03947	0.0	1.0	True
GEGEGB_03951	0.0	1.0	True
GEGEGB_03952	0.0	1.0	True
GEGEGB_03954	0.0	1.0	True
GEGEGB_03956	0.0	1.0	True
GEGEGB_03958	0.0	1.0	True
GEGEGB_03959	0.0	1.0	True
GEGEGB_03960	0.0	1.0	True
GEGEGB_03961	0.0	1.077	True
GEGEGB_03962	0.0	1.0	True
GEGEGB_03965	0.0	1.0	True
GEGEGB_03966	0.0	1.0	True
GEGEGB_03968	0.0	1.0	True
GEGEGB_03969	0.0	1.0	True
GEGEGB_03971	1.0	2.0	False
GEGEGB_03975	0.0	1.0	True
LNHIMF_00486	0.0	1.0	True
LNHIMF_00503	0.0	1.0	True
LNHIMF_00504	0.0	1.077	True
LNHIMF_00508	0.0	1.0	True
LNHIMF_00514	0.0	1.0	True
LNHIMF_00515	0.0	1.0	True
LNHIMF_00521	0.0	1.0	True
LNHIMF_00525	0.0	1.0	True
LNHIMF_00526	0.0	1.0	True
LNHIMF_00528	0.0	1.0	True
LNHIMF_00529	0.0	1.0	True
LNHIMF_00530	0.0	1.0	True
LNHIMF_00535	0.0	1.0	True
LNHIMF_00536	0.0	1.0	True
LNHIMF_00538	0.0	1.0	True
LNHIMF_00539	0.0	1.0	True
LNHIMF_00543	0.0	1.0	True
LNHIMF_00544	0.0	1.0	True
LNHIMF_00549	0.0	1.0	True
LNHIMF_00551	0.0	1.0	True
LNHIMF_00552	0.0	1.0	True
LNHIMF_00554	0.0	1.0	True
LNHIMF_00555	0.0	1.0	True
LNHIMF_00556	0.0	1.0	True
LNHIMF_00558	0.0	1.0	True
LNHIMF_00559	0.0	1.0	True
BEJGEH_00477	0.0	1.0	True
BEJGEH_00490	0.0	1.0	True
BEJGEH_00506	0.0	1.231	True
BEJGEH_00509	0.0	1.0	True
BEJGEH_00510	0.0	1.0	True
BEJGEH_00527	0.0	1.0	True
BEJGEH_00528	0.0	1.0	True
BEJGEH_00529	0.0	1.0	True
BEJGEH_00530	0.0	1.0	True
BEJGEH_00531	0.0	1.0	True
BEJGEH_00532	0.0	1.0	True
BEJGEH_00533	0.0	1.0	True
BEJGEH_00534	0.0	1.0	True
BEJGEH_00538	0.0	1.0	True
BEJGEH_00541	0.0	1.0	True
BEJGEH_00542	0.0	1.0	True
BEJGEH_00544	0.0	1.0	True
BEJGEH_00552	0.0	1.0	True
BEJGEH_00553	0.0	1.0	True
BEJGEH_00562	0.0	1.0	True
BEJGEH_00577	0.0	1.0	True
BEJGEH_00586	0.0	1.0	True
BEJGEH_00587	0.0	1.0	True
BEJGEH_00594	0.0	1.0	True
BEJGEH_00612	0.0	1.0	True
BEJGEH_00619	0.0	1.0	True
BEJGEH_00629	0.0	1.0	True
BEJGEH_00660	0.0	1.0	True
BEJGEH_00670	0.0	1.0	True
BEJGEH_00703	0.0	1.0	True
BEJGEH_00728	0.0	1.0	True
BEJGEH_00770	0.0	1.0	True
BEJGEH_00772	0.0	1.0	True
LNHIMF_03994	0.0	1.0	True
LNHIMF_04001	0.0	1.0	True
LNHIMF_04009	0.0	1.0	True
LNHIMF_04010	0.0	1.0	True
LNHIMF_04013	0.0	1.0	True
LNHIMF_04014	0.0	1.0	True
LNHIMF_04026	0.0	1.0	True
LNHIMF_04028	0.0	1.0	True
LNHIMF_04043	0.0	1.0	True
LNHIMF_04046	0.0	1.0	True
LNHIMF_04048	0.0	1.077	True
LNHIMF_04061	0.0	1.0	True
LNHIMF_04063	0.0	1.0	True
LNHIMF_04065	0.0	1.0	True
LNHIMF_04068	0.0	1.0	True
LNHIMF_04071	0.0	1.0	True
LNHIMF_04080	0.0	1.0	True
LNHIMF_04083	0.0	1.0	True
LNHIMF_04084	0.0	1.0	True
LNHIMF_04085	0.0	1.0	True
LNHIMF_04086	0.0	1.0	True
LNHIMF_04087	0.0	1.0	True
LNHIMF_04089	0.0	1.0	True
LNHIMF_04092	0.0	1.077	True
LNHIMF_04094	0.0	1.0	True
LNHIMF_04096	0.0	1.0	True
LNHIMF_04099	0.0	1.0	True
LNHIMF_04101	0.0	1.0	True
HFCAGB_02036	0.0	1.0	True
HFCAGB_02052	0.0	1.0	True
HFCAGB_02070	0.0	1.0	True
ONMMKP_00953	0.0	1.0	True
ONMMKP_01187	0.0	1.0	True
GEGEGB_04046	0.0	1.0	True
GEGEGB_04051	0.0	1.0	True
GEGEGB_04053	0.0	1.0	True
GEGEGB_04055	0.0	1.0	True
GEGEGB_04056	0.0	1.0	True
GEGEGB_04057	0.0	1.0	True
GEGEGB_04059	0.0	1.0	True
GEGEGB_04063	0.0	1.0	True
GEGEGB_04067	0.0	1.0	True
GEGEGB_04069	0.0	1.0	True
GEGEGB_04070	0.0	1.0	True
GEGEGB_04073	0.0	1.0	True
GEGEGB_04074	0.0	1.0	True
GEGEGB_04075	0.0	1.0	True
GEGEGB_04078	0.0	1.0	True
GEGEGB_04080	0.0	1.077	True
GEGEGB_04081	0.0	1.0	True
GEGEGB_04084	0.0	1.0	True
GEGEGB_04089	0.0	1.0	True
GEGEGB_04091	0.0	1.0	True
GEGEGB_04092	0.077	1.154	False
GEGEGB_04094	0.0	1.0	True
GEGEGB_04095	0.0	1.0	True
GEGEGB_04096	0.0	1.0	True
GEGEGB_04098	0.0	1.0	True
GEGEGB_04099	0.0	1.0	True
GEGEGB_04101	0.0	1.0	True
GEGEGB_04108	0.0	1.0	True
GEGEGB_04114	0.0	1.0	True
GEGEGB_04115	0.0	1.0	True
GEGEGB_04116	0.0	1.0	True
GEGEGB_04118	0.0	1.0	True
GEGEGB_04120	0.0	1.0	True
GEGEGB_04129	0.0	1.0	True
GEGEGB_04133	0.0	1.0	True
GEGEGB_04137	0.0	1.0	True
GEGEGB_04139	0.0	1.0	True
GEGEGB_04142	0.0	1.0	True
GEGEGB_04143	0.0	1.0	True
GEGEGB_04148	0.0	1.0	True
GEGEGB_04151	0.0	1.0	True
GEGEGB_04152	0.0	1.0	True
GEGEGB_04164	0.0	1.0	True
GEGEGB_04165	0.0	1.0	True
GEGEGB_04166	0.0	1.0	True
GEGEGB_04168	0.0	1.0	True
GEGEGB_04169	0.0	1.0	True
GEGEGB_04171	0.0	1.0	True
GEGEGB_04172	0.0	1.0	True
GEGEGB_04173	0.0	1.0	True
GEGEGB_04174	0.0	1.0	True
GEGEGB_04176	0.0	1.0	True
GEGEGB_04177	0.0	1.0	True
GEGEGB_04178	0.0	1.0	True
GEGEGB_04180	0.0	1.0	True
GEGEGB_04183	0.0	1.0	True
GEGEGB_04184	0.0	1.0	True
GEGEGB_04185	0.0	1.0	True
GEGEGB_04186	0.0	1.0	True
GEGEGB_04187	0.0	1.0	True
GEGEGB_04188	0.0	1.0	True
GEGEGB_04190	0.0	1.0	True
GEGEGB_04192	0.0	1.0	True
GEGEGB_04194	0.0	1.0	True
GEGEGB_04195	0.0	1.0	True
GEGEGB_04196	0.0	1.0	True
GEGEGB_04197	0.0	1.0	True
GEGEGB_04198	0.0	1.0	True
GEGEGB_04200	0.0	1.0	True
GEGEGB_04201	0.0	1.0	True
GEGEGB_04205	0.0	1.0	True
GEGEGB_04206	0.0	1.0	True
GEGEGB_04207	0.0	1.0	True
GEGEGB_04208	0.0	1.0	True
GEGEGB_04210	0.0	1.0	True
GEGEGB_04211	0.0	1.0	True
GEGEGB_04216	0.0	1.0	True
GEGEGB_04217	0.0	1.0	True
GEGEGB_04219	0.0	1.0	True
GEGEGB_04223	0.0	1.0	True
GEGEGB_04226	0.0	1.0	True
GEGEGB_04227	0.0	1.0	True
GEGEGB_04228	0.0	1.0	True
GEGEGB_04230	0.0	1.0	True
GEGEGB_04232	0.0	1.0	True
GEGEGB_04233	0.0	1.0	True
GEGEGB_04235	0.0	1.0	True
GEGEGB_04236	0.0	1.0	True
GEGEGB_04239	0.0	1.0	True
GEGEGB_04242	0.0	1.0	True
GEGEGB_04243	0.0	1.0	True
GEGEGB_04244	0.0	1.0	True
GEGEGB_04246	0.0	1.0	True
GEGEGB_04248	0.0	1.0	True
GEGEGB_04249	0.0	1.0	True
GEGEGB_04251	0.0	1.0	True
GEGEGB_04252	0.0	1.0	True
GEGEGB_03282	0.0	1.0	True
GEGEGB_03283	0.0	1.0	True
GEGEGB_03284	0.0	1.0	True
GEGEGB_03285	0.0	1.0	True
GEGEGB_03286	0.0	1.0	True
GEGEGB_03288	0.0	1.0	True
GEGEGB_03291	0.0	1.0	True
GEGEGB_03292	0.0	1.0	True
GEGEGB_03293	0.0	1.0	True
GEGEGB_03295	0.0	1.0	True
GEGEGB_03298	0.0	1.0	True
GEGEGB_03301	0.0	1.0	True
GEGEGB_03305	0.0	1.0	True
GEGEGB_03306	0.0	1.0	True
GEGEGB_03307	0.0	1.0	True
GEGEGB_03309	0.0	1.0	True
GEGEGB_03312	0.0	1.0	True
GEGEGB_03313	0.0	1.0	True
GEGEGB_03314	0.0	1.0	True
GEGEGB_03315	0.0	1.0	True
GEGEGB_03316	0.0	1.0	True
GEGEGB_03317	0.0	1.0	True
GEGEGB_03318	0.0	1.0	True
GEGEGB_03320	0.0	1.0	True
GEGEGB_03322	0.0	1.0	True
GEGEGB_03323	0.0	1.0	True
GEGEGB_03329	0.0	1.0	True
GEGEGB_03334	0.0	1.0	True
GEGEGB_03337	0.0	1.0	True
GEGEGB_03339	0.0	1.0	True
GEGEGB_03343	0.0	1.0	True
GEGEGB_03350	0.0	1.0	True
GEGEGB_03352	0.0	1.0	True
GEGEGB_03353	0.0	1.0	True
GEGEGB_03358	0.0	1.0	True
GEGEGB_03360	0.0	1.0	True
GEGEGB_03361	0.0	1.0	True
GEGEGB_03362	0.0	1.0	True
GEGEGB_03363	0.0	1.0	True
GEGEGB_03364	0.0	1.0	True
GEGEGB_03365	0.0	1.0	True
GEGEGB_03366	0.0	1.0	True
GEGEGB_03368	0.0	1.0	True
GEGEGB_03369	0.0	1.0	True
GEGEGB_03370	0.0	1.0	True
GEGEGB_03371	0.0	1.0	True
GEGEGB_03374	0.0	1.0	True
GEGEGB_03375	0.0	1.0	True
GEGEGB_03376	0.0	1.0	True
GEGEGB_03379	0.0	1.0	True
GEGEGB_03381	0.0	1.0	True
GEGEGB_03383	0.0	1.0	True
GEGEGB_03384	0.0	1.0	True
GEGEGB_03385	0.0	1.0	True
GEGEGB_03386	0.0	1.0	True
GEGEGB_03388	0.0	1.0	True
GEGEGB_03066	0.0	1.0	True
GEGEGB_03068	0.0	1.0	True
GEGEGB_03075	0.0	1.0	True
GEGEGB_03077	0.0	1.0	True
GEGEGB_03078	0.0	1.0	True
GEGEGB_03084	0.0	1.0	True
GEGEGB_03086	0.0	1.0	True
GEGEGB_03087	0.0	1.0	True
GEGEGB_03088	0.0	1.0	True
GEGEGB_03091	0.0	1.0	True
GEGEGB_03098	0.0	1.0	True
GEGEGB_03111	0.0	1.077	True
GEGEGB_03115	0.0	1.0	True
GEGEGB_03117	0.0	1.0	True
GEGEGB_03118	0.0	1.0	True
GEGEGB_03119	0.0	1.0	True
GEGEGB_03121	0.0	1.0	True
GEGEGB_03122	0.0	1.0	True
GEGEGB_03123	0.0	1.0	True
GEGEGB_03124	0.0	1.0	True
GEGEGB_03129	0.0	1.0	True
GEGEGB_03130	0.0	1.0	True
GEGEGB_03132	0.0	1.0	True
GEGEGB_03133	0.0	1.0	True
GEGEGB_03135	0.0	1.0	True
GEGEGB_03139	0.0	1.0	True
GEGEGB_03140	0.0	1.0	True
GEGEGB_03141	0.0	1.0	True
GEGEGB_03142	0.0	1.0	True
GEGEGB_03144	0.0	1.0	True
GEGEGB_03148	0.0	1.0	True
GEGEGB_03149	0.0	1.0	True
GEGEGB_03150	0.0	1.0	True
GEGEGB_03151	0.0	1.0	True
GEGEGB_03152	0.0	1.0	True
GEGEGB_03158	0.0	1.0	True
GEGEGB_03159	0.077	1.077	False
GEGEGB_03160	0.0	1.0	True
GEGEGB_03161	0.0	1.077	True
GEGEGB_03162	0.0	1.0	True
GEGEGB_03163	0.0	1.0	True
GEGEGB_03164	0.0	1.0	True
GEGEGB_03166	0.0	1.0	True
GEGEGB_03168	0.0	1.0	True
GEGEGB_03169	0.0	1.0	True
GEGEGB_03172	0.0	1.0	True
GEGEGB_03173	0.0	1.0	True
GEGEGB_03174	0.0	1.0	True
GEGEGB_03176	0.0	1.0	True
GEGEGB_02739	0.0	1.0	True
GEGEGB_02740	0.0	1.0	True
GEGEGB_02743	0.0	1.0	True
GEGEGB_02756	0.0	1.0	True
GEGEGB_02759	0.0	1.0	True
GEGEGB_02761	0.0	1.0	True
GEGEGB_02764	0.0	1.0	True
GEGEGB_02765	0.0	1.0	True
GEGEGB_02766	0.0	1.0	True
GEGEGB_02768	0.0	1.0	True
GEGEGB_02769	0.0	1.0	True
GEGEGB_02770	0.0	1.0	True
GEGEGB_02771	0.0	1.0	True
GEGEGB_02772	0.0	1.0	True
GEGEGB_02773	0.0	1.0	True
GEGEGB_02774	0.0	1.0	True
GEGEGB_02779	0.0	1.0	True
GEGEGB_02781	0.0	1.0	True
GEGEGB_02782	0.0	1.0	True
GEGEGB_02783	0.0	1.0	True
GEGEGB_02814	0.0	1.0	True
GEGEGB_02820	0.0	1.0	True
GEGEGB_02821	0.0	1.0	True
GEGEGB_02822	0.0	1.0	True
GEGEGB_02824	0.0	1.0	True
GEGEGB_02827	0.0	1.0	True
GEGEGB_02829	0.0	1.077	True
GEGEGB_02835	0.0	1.0	True
GEGEGB_02838	0.0	1.0	True
GEGEGB_02840	0.0	1.0	True
GEGEGB_02842	0.0	1.0	True
GEGEGB_02844	0.0	1.0	True
GEGEGB_02845	0.0	1.0	True
GEGEGB_02322	0.0	1.0	True
GEGEGB_02323	0.0	1.0	True
GEGEGB_02324	0.0	1.0	True
GEGEGB_02325	0.0	1.0	True
GEGEGB_02326	0.0	1.0	True
GEGEGB_02330	0.0	1.0	True
GEGEGB_02331	0.0	1.0	True
GEGEGB_02332	0.0	1.0	True
GEGEGB_02333	0.0	1.0	True
GEGEGB_02335	0.0	1.0	True
GEGEGB_02339	0.0	1.0	True
GEGEGB_02341	0.0	1.0	True
GEGEGB_02342	0.0	1.0	True
GEGEGB_02345	0.0	1.0	True
GEGEGB_02346	0.0	1.0	True
GEGEGB_02347	0.0	1.0	True
GEGEGB_02349	0.0	1.0	True
GEGEGB_02352	0.0	1.0	True
GEGEGB_02353	0.0	1.0	True
GEGEGB_02354	0.0	1.0	True
GEGEGB_02355	0.0	1.0	True
GEGEGB_02356	0.0	1.0	True
GEGEGB_02358	0.0	1.0	True
GEGEGB_02361	0.0	1.0	True
GEGEGB_02362	0.0	1.0	True
GEGEGB_02363	0.0	1.0	True
GEGEGB_02365	0.0	1.0	True
GEGEGB_02369	0.0	1.0	True
GEGEGB_02372	0.0	1.0	True
GEGEGB_02374	0.0	1.0	True
GEGEGB_02375	0.0	1.0	True
GEGEGB_02382	0.0	1.0	True
GEGEGB_02390	0.0	1.0	True
GEGEGB_02392	0.0	1.0	True
GEGEGB_02394	0.0	1.0	True
GEGEGB_02396	0.0	1.0	True
GEGEGB_02398	0.0	1.0	True
GEGEGB_02399	0.0	1.0	True
GEGEGB_02400	0.0	1.0	True
GEGEGB_02401	0.0	1.0	True
GEGEGB_02410	0.0	1.0	True
GEGEGB_02415	0.0	1.0	True
GEGEGB_02417	0.0	1.0	True
GEGEGB_02421	0.0	1.0	True
GEGEGB_02422	0.0	1.0	True
LNHIMF_04529	0.0	1.0	True
LNHIMF_04530	0.0	1.0	True
LNHIMF_04531	0.0	1.154	True
LNHIMF_04532	0.0	1.0	True
LNHIMF_04535	0.0	1.0	True
LNHIMF_04539	0.0	1.0	True
LNHIMF_04546	0.0	1.0	True
LNHIMF_04550	0.0	1.0	True
LNHIMF_04551	0.0	1.077	True
LNHIMF_04553	0.0	1.0	True
LNHIMF_04554	0.0	1.077	True
LNHIMF_04557	0.0	1.0	True
LNHIMF_04560	0.0	1.0	True
LNHIMF_04561	0.0	1.0	True
LNHIMF_04562	0.0	1.0	True
LNHIMF_04563	0.0	1.0	True
LNHIMF_04572	0.0	1.077	True
LNHIMF_04576	0.0	1.0	True
LNHIMF_04579	0.0	1.0	True
LNHIMF_04580	0.0	1.0	True
LNHIMF_04582	0.0	1.0	True
LNHIMF_04583	0.0	1.0	True
LNHIMF_04588	0.0	1.0	True
LNHIMF_04589	0.0	1.0	True
LNHIMF_04592	0.0	1.077	True
LNHIMF_04597	0.0	1.0	True
LNHIMF_04600	0.0	1.0	True
LNHIMF_04609	0.0	1.0	True
LNHIMF_04612	0.0	1.0	True
LNHIMF_04613	0.0	1.0	True
LNHIMF_04616	0.0	1.0	True
LNHIMF_04623	0.0	1.0	True
LNHIMF_04625	0.0	1.0	True
LNHIMF_04626	0.0	1.0	True
LNHIMF_04630	0.0	1.0	True
LNHIMF_04631	0.0	1.0	True
LNHIMF_04644	0.0	1.0	True
LNHIMF_04648	0.0	1.0	True
LNHIMF_04649	0.0	1.0	True
LNHIMF_04650	0.0	1.0	True
LNHIMF_04652	0.0	1.0	True
LNHIMF_04656	0.0	1.0	True
LNHIMF_04657	0.0	1.0	True
LNHIMF_04658	0.0	1.0	True
LNHIMF_04659	0.0	1.0	True
LNHIMF_04663	0.0	1.0	True
HFCAGB_01626	0.0	1.0	True
HFCAGB_01665	0.0	1.091	True
HFCAGB_01692	0.0	1.0	True
HFCAGB_01423	0.0	1.0	True
BEJGEH_00234	0.0	1.0	True
BEJGEH_00245	0.0	1.0	True
LNHIMF_04104	0.0	1.0	True
LNHIMF_04107	0.0	1.0	True
LNHIMF_04109	0.0	1.077	True
LNHIMF_04112	0.0	1.0	True
LNHIMF_04114	0.0	1.0	True
LNHIMF_04115	0.0	1.0	True
LNHIMF_04118	0.0	1.0	True
LNHIMF_04120	0.0	1.077	True
LNHIMF_04123	0.0	1.0	True
LNHIMF_04124	0.0	1.0	True
LNHIMF_04125	0.0	1.0	True
LNHIMF_04128	0.0	1.0	True
LNHIMF_04129	0.0	1.0	True
LNHIMF_04134	0.0	1.0	True
LNHIMF_04140	0.0	1.0	True
LNHIMF_04141	0.0	1.0	True
LNHIMF_04142	0.0	1.0	True
LNHIMF_04144	0.0	1.0	True
LNHIMF_04145	0.0	1.0	True
LNHIMF_04149	0.0	1.0	True
LNHIMF_04153	0.0	1.0	True
LNHIMF_04155	0.0	1.0	True
LNHIMF_04158	0.0	1.077	True
LNHIMF_04162	0.0	1.0	True
LNHIMF_04167	0.0	1.0	True
LNHIMF_04171	0.0	1.0	True
LNHIMF_04177	0.0	1.0	True
LNHIMF_04178	0.0	1.0	True
LNHIMF_04186	0.0	1.0	True
LNHIMF_04203	0.0	1.0	True
LNHIMF_04205	0.0	1.0	True
LNHIMF_04206	0.0	1.0	True
LNHIMF_04208	0.0	1.0	True
LNHIMF_04209	0.0	1.0	True
LNHIMF_04210	0.0	1.0	True
LNHIMF_04211	0.0	1.0	True
LNHIMF_04212	0.0	1.0	True
HFCAGB_02368	0.077	1.077	False
HFCAGB_02510	1.0	2.231	False
PKJKAM_02726	0.0	1.0	True
PKJKAM_02753	0.0	1.0	True
PKJKAM_02341	0.0	1.077	True
PKJKAM_01942	0.0	1.0	True
ONMMKP_03725	0.1	1.1	False
GEGEGB_03632	0.0	1.0	True
GEGEGB_03633	0.0	1.0	True
GEGEGB_03642	0.0	1.0	True
GEGEGB_03645	0.0	1.0	True
GEGEGB_03646	0.0	1.0	True
GEGEGB_03647	0.0	1.0	True
GEGEGB_03648	0.0	1.0	True
GEGEGB_03649	0.0	1.0	True
GEGEGB_03650	0.0	1.0	True
GEGEGB_03661	0.0	1.0	True
GEGEGB_03662	0.0	1.0	True
GEGEGB_03664	0.0	1.0	True
GEGEGB_03665	0.0	1.0	True
GEGEGB_03666	0.0	1.0	True
GEGEGB_03667	0.0	1.0	True
GEGEGB_03668	0.0	1.0	True
GEGEGB_03675	0.0	1.0	True
GEGEGB_03676	0.0	1.0	True
GEGEGB_03684	0.0	1.0	True
GEGEGB_03687	0.0	1.0	True
GEGEGB_03688	0.0	1.0	True
GEGEGB_03689	0.0	1.0	True
GEGEGB_03690	0.0	1.0	True
GEGEGB_03693	0.0	1.0	True
GEGEGB_03694	0.0	1.0	True
GEGEGB_03695	0.0	1.0	True
GEGEGB_03697	0.0	1.0	True
GEGEGB_03702	0.0	1.077	True
GEGEGB_03703	0.0	1.0	True
GEGEGB_03707	0.0	1.0	True
GEGEGB_03712	0.0	1.0	True
GEGEGB_03716	0.0	1.077	True
GEGEGB_03717	0.0	1.0	True
GEGEGB_03719	0.0	1.0	True
GEGEGB_03721	0.0	1.0	True
GEGEGB_03724	0.0	1.0	True
GEGEGB_03728	0.0	1.0	True
GEGEGB_03729	0.0	1.0	True
GEGEGB_03730	0.0	1.0	True
GEGEGB_03731	0.0	1.0	True
GEGEGB_03732	0.0	1.0	True
GEGEGB_03734	0.0	1.0	True
GEGEGB_03735	0.0	1.0	True
GEGEGB_03736	0.0	1.0	True
GEGEGB_03737	0.0	1.0	True
GEGEGB_03740	0.0	1.0	True
GEGEGB_03741	0.0	1.0	True
GEGEGB_03745	0.0	1.0	True
GEGEGB_03749	0.0	1.0	True
GEGEGB_03751	0.0	1.0	True
GEGEGB_03752	0.0	1.0	True
GEGEGB_03755	0.0	1.0	True
GEGEGB_03757	0.0	1.0	True
GEGEGB_03758	0.0	1.0	True
GEGEGB_03761	0.0	1.0	True
GEGEGB_03763	0.0	1.0	True
GEGEGB_03765	0.0	1.0	True
GEGEGB_03766	0.0	1.0	True
GEGEGB_03768	0.0	1.0	True
GEGEGB_03771	0.0	1.0	True
GEGEGB_03773	0.0	1.0	True
GEGEGB_03778	0.0	1.0	True
GEGEGB_03779	0.0	1.0	True
GEGEGB_03781	0.0	1.0	True
GEGEGB_03787	0.0	1.0	True
GEGEGB_03788	0.0	1.0	True
GEGEGB_03790	0.0	1.0	True
GEGEGB_03791	0.0	1.0	True
GEGEGB_03792	0.0	1.0	True
GEGEGB_03793	0.0	1.0	True
GEGEGB_03794	0.0	1.0	True
GEGEGB_03795	0.0	1.0	True
GEGEGB_03799	0.0	1.0	True
GEGEGB_03809	0.0	1.0	True
GEGEGB_03812	0.0	1.0	True
GEGEGB_03813	0.0	1.0	True
GEGEGB_03814	0.0	1.0	True
GEGEGB_03815	0.0	1.0	True
GEGEGB_03816	0.0	1.0	True
GEGEGB_03817	0.0	1.0	True
GEGEGB_03819	0.0	1.0	True
GEGEGB_03820	0.0	1.0	True
GEGEGB_03822	0.0	1.0	True
GEGEGB_03824	0.0	1.0	True
GEGEGB_03826	0.0	1.0	True
GEGEGB_03827	0.0	1.0	True
GEGEGB_03829	0.0	1.0	True
GEGEGB_03835	0.0	1.0	True
GEGEGB_03838	0.0	1.0	True
GEGEGB_03840	0.0	1.0	True
GEGEGB_03841	0.0	1.0	True
GEGEGB_03848	0.0	1.0	True
GEGEGB_03849	0.0	1.0	True
GEGEGB_03851	0.0	1.0	True
GEGEGB_03853	0.0	1.0	True
GEGEGB_03854	0.0	1.0	True
GEGEGB_03855	0.0	1.0	True
GEGEGB_03856	0.0	1.0	True
GEGEGB_03857	0.0	1.0	True
GEGEGB_03859	0.0	1.0	True
GEGEGB_03860	0.0	1.0	True
GEGEGB_03863	0.0	1.0	True
GEGEGB_03870	0.0	1.0	True
GEGEGB_03871	0.0	1.0	True
GEGEGB_03874	0.0	1.0	True
GEGEGB_03876	0.0	1.0	True
GEGEGB_03877	0.0	1.0	True
GEGEGB_03881	0.0	1.0	True
GEGEGB_03886	0.0	1.0	True
GEGEGB_03887	0.0	1.0	True
GEGEGB_03889	0.0	1.0	True
GEGEGB_03890	0.0	1.0	True
GEGEGB_03891	0.0	1.0	True
GEGEGB_03894	0.0	1.0	True
GEGEGB_03899	0.0	1.0	True
GEGEGB_03900	0.0	1.077	True
GEGEGB_03905	0.0	1.0	True
GEGEGB_03906	0.0	1.0	True
GEGEGB_03907	1.0	2.231	False
GEGEGB_03916	0.0	1.0	True
GEGEGB_03917	0.0	1.0	True
GEGEGB_03919	0.0	1.0	True
GEGEGB_03922	0.0	1.0	True
GEGEGB_03927	0.0	1.0	True
GEGEGB_03930	0.0	1.0	True
GEGEGB_03932	0.0	1.0	True
GEGEGB_03934	0.0	1.0	True
GEGEGB_03935	0.0	1.0	True
GEGEGB_03936	0.0	1.0	True
GEGEGB_03937	0.0	1.0	True
GEGEGB_03938	0.0	1.0	True
GEGEGB_03940	0.0	1.0	True
GEGEGB_02638	0.0	1.0	True
GEGEGB_02639	0.0	1.0	True
GEGEGB_02642	0.0	1.0	True
GEGEGB_02645	0.0	1.0	True
GEGEGB_02648	0.0	1.0	True
GEGEGB_02652	0.0	1.0	True
GEGEGB_02659	0.0	1.0	True
GEGEGB_02664	0.0	1.0	True
GEGEGB_02668	0.0	1.0	True
GEGEGB_02669	0.0	1.0	True
GEGEGB_02670	0.0	1.0	True
GEGEGB_02672	0.0	1.0	True
GEGEGB_02674	0.0	1.0	True
GEGEGB_02676	0.0	1.0	True
GEGEGB_02677	0.0	1.0	True
GEGEGB_02679	0.0	1.0	True
GEGEGB_02682	0.0	1.0	True
GEGEGB_02695	0.0	1.0	True
GEGEGB_02428	0.231	1.385	False
GEGEGB_02434	0.0	1.0	True
GEGEGB_02442	0.0	1.077	True
GEGEGB_02445	0.0	1.0	True
GEGEGB_02447	0.0	1.0	True
GEGEGB_02448	0.0	1.0	True
GEGEGB_02451	0.0	1.0	True
GEGEGB_02452	0.0	1.0	True
GEGEGB_02458	0.0	1.0	True
GEGEGB_02461	0.0	1.0	True
GEGEGB_02462	0.0	1.0	True
GEGEGB_02474	0.0	1.0	True
GEGEGB_02477	0.0	1.0	True
GEGEGB_02480	0.0	1.0	True
GEGEGB_02481	0.0	1.0	True
GEGEGB_02482	0.0	1.0	True
GEGEGB_02483	0.0	1.0	True
GEGEGB_02487	0.0	1.0	True
GEGEGB_02496	0.0	1.0	True
GEGEGB_02498	0.0	1.0	True
GEGEGB_02499	0.0	1.0	True
GEGEGB_02502	0.0	1.0	True
GEGEGB_02503	0.0	1.0	True
GEGEGB_02504	0.0	1.0	True
GEGEGB_02505	0.0	1.0	True
GEGEGB_02506	0.0	1.0	True
GEGEGB_02508	0.0	1.0	True
GEGEGB_02510	0.0	1.0	True
GEGEGB_02513	0.0	1.0	True
GEGEGB_02514	0.0	1.0	True
GEGEGB_02516	0.0	1.0	True
GEGEGB_02517	0.0	1.0	True
GEGEGB_02518	0.0	1.0	True
GEGEGB_02519	0.0	1.0	True
GEGEGB_02520	0.0	1.0	True
GEGEGB_02523	0.0	1.0	True
GEGEGB_02524	0.0	1.0	True
GEGEGB_02525	0.0	1.0	True
GEGEGB_02526	0.0	1.0	True
GEGEGB_02527	0.0	1.0	True
GEGEGB_02529	0.0	1.0	True
GEGEGB_02530	0.0	1.0	True
BEJGEH_00383	0.0	1.0	True
LNHIMF_04427	0.0	1.0	True
LNHIMF_04428	0.0	1.0	True
LNHIMF_04432	0.0	1.0	True
LNHIMF_04435	0.0	1.0	True
LNHIMF_04437	0.0	1.0	True
LNHIMF_04442	0.0	1.0	True
LNHIMF_04445	0.0	1.0	True
LNHIMF_04448	0.0	1.0	True
LNHIMF_04451	0.0	1.0	True
LNHIMF_04452	0.0	1.0	True
LNHIMF_04456	0.0	1.0	True
LNHIMF_04458	0.0	1.0	True
LNHIMF_04459	0.0	1.0	True
LNHIMF_04463	0.0	1.0	True
LNHIMF_04465	0.0	1.0	True
LNHIMF_04466	0.0	1.0	True
LNHIMF_04473	0.0	1.154	True
