"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_3834","symE","Type I addiction module toxin, SymE family","1","1","1","52","1758","2","5","","257","257","257","","","","HFCAGB_00311","","","","","","","","",""
"group_3839","fimI","type 1 fimbrial protein subunit FimI","1","1","1","52","2359","534","1","","140","140","140","","","","HFCAGB_00572","","","","","","","","",""
"group_3840","Prophage protein","Prophage protein","1","1","1","52","2380","1","361","","344","344","344","","","","HFCAGB_00583","","","","","","","","",""
"group_3841","ClpX-type ZB domain-containing protein","ClpX-type ZB domain-containing protein","1","1","1","52","1551","1","362","","299","299","299","","","","HFCAGB_00584","","","","","","","","",""
"group_3842","DUF550 domain-containing protein","DUF550 domain-containing protein","1","1","1","52","1546","1","337","","1082","1082","1082","","","","HFCAGB_00586","","","","","","","","",""
"group_3843","dnaJ","Molecular chaperone DnaJ","1","1","1","52","1545","1","345","","176","176","176","","","","HFCAGB_00588","","","","","","","","",""
"Eae-like protein","","Eae-like protein","1","1","1","52","1542","1","348","","581","581","581","","","","HFCAGB_00590","","","","","","","","",""
"abc2","","Anti-RecBCD protein 2","1","1","1","52","1524","1","328","","293","293","293","","","","HFCAGB_00592","","","","","","","","",""
"group_3846","Endonuclease","Endonuclease","1","1","1","52","1525","1","327","","548","548","548","","","","HFCAGB_00593","","","","","","","","",""
"Single-stranded DNA-binding protein","","Single-stranded DNA-binding protein","1","1","1","52","1526","1","326","","506","506","506","","","","HFCAGB_00594","","","","","","","","",""
"group_3848","Recombinase","Recombinase","1","1","1","52","1527","1","325","","707","707","707","","","","HFCAGB_00595","","","","","","","","",""
"Gp50","","Gp50","1","1","1","52","1528","1","324","","188","188","188","","","","HFCAGB_00596","","","","","","","","",""
"group_3850","Host cell division inhibitory peptide Kil","Host cell division inhibitory peptide Kil","1","1","1","52","1529","1","323","","113","113","113","","","","HFCAGB_00597","","","","","","","","",""
"group_3851","Protease FtsH-inhibitory lysogeny factor CIII","Protease FtsH-inhibitory lysogeny factor CIII","1","1","1","52","1530","1","266","","140","140","140","","","","HFCAGB_00598","","","","","","","","",""
"group_3852","Cytoplasmic protein","Cytoplasmic protein","1","1","1","52","1531","1","267","","125","125","125","","","","HFCAGB_00599","","","","","","","","",""
"group_3853","hypothetical protein","hypothetical protein","1","1","1","52","1532","1","268","","299","299","299","","","","HFCAGB_00600","","","","","","","","",""
"group_3854","fumD","fumarate hydratase FumD","1","1","1","52","1520","1","264","","209","209","209","","","","HFCAGB_00603","","","","","","","","",""
"group_3855","Prophage protein","Prophage protein","1","1","1","52","1519","1","263","","923","923","923","","","","HFCAGB_00604","","","","","","","","",""
"group_3858","Replication protein","Replication protein","1","1","1","52","920","1","832","","833","833","833","","","","HFCAGB_00608","","","","","","","","",""
"Uncharacterized nin region protein ORF290","","Uncharacterized nin region protein ORF290","1","1","1","52","939","1","817","","872","872","872","","","","HFCAGB_00612","","","","","","","","",""
"group_3860","DUF1364 domain-containing protein","DUF1364 domain-containing protein","1","1","1","52","940","1","818","","281","281","281","","","","HFCAGB_00613","","","","","","","","",""
"group_3861","ninH","Protein ninH","1","1","1","52","942","1","842","","203","203","203","","","","HFCAGB_00615","","","","","","","","",""
"group_3862","hypothetical protein","hypothetical protein","1","1","1","52","943","1","887","","92","92","92","","","","HFCAGB_00616","","","","","","","","",""
"Putative phage antitermination protein","","Putative phage antitermination protein","1","1","1","52","944","1","888","","488","488","488","","","","HFCAGB_00617","","","","","","","","",""
"group_3865","Spanin, inner membrane subunit","Spanin, inner membrane subunit","1","1","1","52","988","1","891","","470","470","470","","","","HFCAGB_00620","","","","","","","","",""
"Lysine-specific metallo-endopeptidase domain-containing protein","","Lysine-specific metallo-endopeptidase domain-containing protein","1","1","1","52","860","1","714","","389","389","389","","","","HFCAGB_00623","","","","","","","","",""
"Decoration protein","","Decoration protein","1","1","1","52","866","1","713","","404","404","404","","","","HFCAGB_00624","","","","","","","","",""
"group_3872","Prophage protein","Prophage protein","1","1","1","52","873","1","705","","560","560","560","","","","HFCAGB_00630","","","","","","","","",""
"group_3874","Phage tail protein","Phage tail protein","1","1","1","52","867","1","612","","701","701","701","","","","HFCAGB_00633","","","","","","","","",""
"group_3875","Gp7","Gp7","1","1","1","52","1607","1","610","","689","689","689","","","","HFCAGB_00635","","","","","","","","",""
"Gp20","","Gp20","1","1","1","52","1606","1","609","","1304","1304","1304","","","","HFCAGB_00636","","","","","","","","",""
"Gp16","","Gp16","1","1","1","52","1605","1","608","","1913","1913","1913","","","","HFCAGB_00637","","","","","","","","",""
"group_3878","hypothetical protein","hypothetical protein","1","1","1","52","1604","1","607","","329","329","329","","","","HFCAGB_00638","","","","","","","","",""
"group_3879","ImmA/IrrE family metallo-endopeptidase","ImmA/IrrE family metallo-endopeptidase","1","1","1","52","1603","1","606","","365","365","365","","","","HFCAGB_00639","","","","","","","","",""
"Uncharacterized protein in sieA-mnt intergenic region","","Uncharacterized protein in sieA-mnt intergenic region","1","1","1","52","1602","1","605","","179","179","179","","","","HFCAGB_00640","","","","","","","","",""
"Mnt","","Mnt","1","1","1","52","1601","1","604","","251","251","251","","","","HFCAGB_00641","","","","","","","","",""
"group_389","citT","citrate/succinate antiporter CitT","1","1","1","52","5077","523","1","","1334","1334","1334","","","","HFCAGB_00710","","","","","","","","",""
"group_3890","DNA breaking-rejoining protein","DNA breaking-rejoining protein","1","1","1","52","5318","1","96","","170","170","170","","","","HFCAGB_01056","","","","","","","","",""
"group_3891","Glycoside hydrolase family 19 protein","Glycoside hydrolase family 19 protein","1","1","1","52","1039","1","1870","","614","614","614","","","","HFCAGB_01073","","","","","","","","",""
"DUF4494 domain-containing protein","","DUF4494 domain-containing protein","1","1","1","52","1038","1","50","","413","413","413","","","","HFCAGB_01075","","","","","","","","",""
"group_3893","Terminase small subunit","Terminase small subunit","1","1","1","52","1037","1","49","","974","974","974","","","","HFCAGB_01076","","","","","","","","",""
"Large terminase","","Large terminase","1","1","1","52","1036","1","48","","1271","1271","1271","","","","HFCAGB_01077","","","","","","","","",""
"HI1409 family phage-associated protein","","HI1409 family phage-associated protein","1","1","1","52","1035","1","47","","1430","1430","1430","","","","HFCAGB_01078","","","","","","","","",""
"group_3896","Phage head morphogenesis domain-containing protein","Phage head morphogenesis domain-containing protein","1","1","1","52","2857","1","1973","","875","875","875","","","","HFCAGB_01079","","","","","","","","",""
"Nudix hydrolase","","Nudix hydrolase","1","1","1","52","2858","1","1974","","1574","1574","1574","","","","HFCAGB_01080","","","","","","","","",""
"group_3898","Phage tail protein","Phage tail protein","1","1","1","52","2859","1","1975","","872","872","872","","","","HFCAGB_01081","","","","","","","","",""
"group_3899","DUF2184 domain-containing protein","DUF2184 domain-containing protein","1","1","1","52","2860","1","1976","","1031","1031","1031","","","","HFCAGB_01082","","","","","","","","",""
"group_3900","Large polyvalent protein-associated domain-containing protein","Large polyvalent protein-associated domain-containing protein","1","1","1","52","2861","1","1977","","485","485","485","","","","HFCAGB_01083","","","","","","","","",""
"DUF4054 domain-containing protein","","DUF4054 domain-containing protein","1","1","1","52","2862","1","1978","","425","425","425","","","","HFCAGB_01084","","","","","","","","",""
"ORF19","","ORF19","1","1","1","52","2863","1","1979","","431","431","431","","","","HFCAGB_01085","","","","","","","","",""
"group_3903","Phage tail protein","Phage tail protein","1","1","1","52","2864","1","1980","","938","938","938","","","","HFCAGB_01086","","","","","","","","",""
"group_3904","Phage tail protein","Phage tail protein","1","1","1","52","2865","1","1981","","1394","1394","1394","","","","HFCAGB_01087","","","","","","","","",""
"group_3905","Phage tail protein","Phage tail protein","1","1","1","52","2866","1","1982","","437","437","437","","","","HFCAGB_01088","","","","","","","","",""
"group_3906","hypothetical protein","hypothetical protein","1","1","1","52","2867","1","1983","","587","587","587","","","","HFCAGB_01089","","","","","","","","",""
"group_3907","Bacteriophage protein","Bacteriophage protein","1","1","1","52","2868","1","1984","","2054","2054","2054","","","","HFCAGB_01090","","","","","","","","",""
"group_3908","hypothetical protein","hypothetical protein","1","1","1","52","2869","1","1985","","497","497","497","","","","HFCAGB_01091","","","","","","","","",""
"group_3909","Cyanophage baseplate Pam3 plug gp18 domain-containing protein","Cyanophage baseplate Pam3 plug gp18 domain-containing protein","1","1","1","52","2870","1","1986","","275","275","275","","","","HFCAGB_01092","","","","","","","","",""
"Pancreatic ribonuclease domain protein","","Pancreatic ribonuclease domain protein","1","1","1","52","5076","523","2","","386","386","386","","","","HFCAGB_00709","","","","","","","","",""
"group_3910","Phage tail protein","Phage tail protein","1","1","1","52","2871","1","1987","","1052","1052","1052","","","","HFCAGB_01093","","","","","","","","",""
"Phage protein Gp138 N-terminal domain-containing protein","","Phage protein Gp138 N-terminal domain-containing protein","1","1","1","52","2872","1","1988","","716","716","716","","","","HFCAGB_01094","","","","","","","","",""
"group_3912","Phage tail protein","Phage tail protein","1","1","1","52","2873","1","1989","","332","332","332","","","","HFCAGB_01095","","","","","","","","",""
"group_3913","Baseplate protein J-like domain-containing protein","Baseplate protein J-like domain-containing protein","1","1","1","52","2874","1","1990","","1226","1226","1226","","","","HFCAGB_01096","","","","","","","","",""
"group_3914","DUF2612 domain-containing protein","DUF2612 domain-containing protein","1","1","1","52","2875","1","1991","","626","626","626","","","","HFCAGB_01097","","","","","","","","",""
"group_3918","Gifsy-2 prophage protein","Gifsy-2 prophage protein","1","1","1","52","5547","1","1964","","248","248","248","","","","HFCAGB_01103","","","","","","","","",""
"YCII-related domain-containing protein","","YCII-related domain-containing protein","1","1","1","52","5383","1","458","","293","293","293","","","","HFCAGB_01184","","","","","","","","",""
"group_3922","hypothetical protein","hypothetical protein","1","1","1","52","5382","1","457","","218","218","218","","","","HFCAGB_01185","","","","","","","","",""
"group_3923","Hcp family type VI secretion system effector","Hcp family type VI secretion system effector","1","1","1","52","5371","1","412","","479","479","479","","","","HFCAGB_01191","","","","","","","","",""
"group_3924","hypothetical protein","hypothetical protein","1","1","1","52","5355","1","425","","110","110","110","","","","HFCAGB_01207","","","","","","","","",""
"Rhs element Vgr protein","","Rhs element Vgr protein","1","1","1","52","5346","1","424","","2114","2114","2114","","","","HFCAGB_01209","","","","","","","","",""
"RHS element core protein","","RHS element core protein","1","1","1","52","5347","1","423","","4277","4277","4277","","","","HFCAGB_01210","","","","","","","","",""
"group_3927","hypothetical protein","hypothetical protein","1","1","1","52","5348","1","422","","332","332","332","","","","HFCAGB_01211","","","","","","","","",""
"HTH-like domain-containing protein","","HTH-like domain-containing protein","1","1","1","52","2784","1","415","","539","539","539","","","","HFCAGB_01214","","","","","","","","",""
"Cell division inhibitor protein","","Cell division inhibitor protein","1","1","1","52","2897","1","1826","","206","206","206","","","","HFCAGB_01352","","","","","","","","",""
"group_3932","Phage protein","Phage protein","1","1","1","52","2898","1","1825","","275","275","275","","","","HFCAGB_01353","","","","","","","","",""
"group_3933","hypothetical protein","hypothetical protein","1","1","1","52","2899","1","1824","","266","266","266","","","","HFCAGB_01354","","","","","","","","",""
"group_3934","hypothetical protein","hypothetical protein","1","1","1","52","2900","1","1823","","107","107","107","","","","HFCAGB_01355","","","","","","","","",""
"group_3936","ydaT","Bacterial toxin YdaT domain-containing protein","1","1","1","21","1","674","1","Investigate","494","494","494","","","","","","","","","","","IKCLMC_00028","",""
"group_3938","ninG","Protein ninG","1","1","1","52","5588","1","224","","227","227","227","","","","HFCAGB_01366","","","","","","","","",""
"Antiterminator","","Antiterminator","1","1","1","52","5587","1","223","","647","647","647","","","","HFCAGB_01367","","","","","","","","",""
"DUF1851 domain-containing protein","","DUF1851 domain-containing protein","1","1","1","52","1056","1","222","","524","524","524","","","","HFCAGB_01368","","","","","","","","",""
"group_3963","hypothetical protein","hypothetical protein","1","1","1","52","5908","1","205","","125","125","125","","","","HFCAGB_01408","","","","","","","","",""
"group_3965","Zinc-regulated secreted antivirulence protein C-terminal domain-containing protein","Zinc-regulated secreted antivirulence protein C-terminal domain-containing protein","1","1","1","52","5957","545","1","","824","824","824","","","","HFCAGB_01612","","","","","","","","",""
"group_3966","L-lactate oxidase","L-lactate oxidase","1","1","1","52","5964","541","1","","1139","1139","1139","","","","HFCAGB_01665","","","","","","","","",""
"group_3968","rsxC","electron transport complex subunit RsxC","1","1","1","52","2936","553","1","","2114","2114","2114","","","","HFCAGB_01822","","","","","","","","",""
"group_3970","Major facilitator superfamily (MFS) profile domain-containing protein","Major facilitator superfamily (MFS) profile domain-containing protein","1","1","1","52","3212","355","12","","1142","1142","1142","","","","HFCAGB_01923","","","","","","","","",""
"group_3979","yoaI","small membrane protein YoaI","1","1","1","52","2919","529","1","","107","107","107","","","","HFCAGB_02013","","","","","","","","",""
"group_3985","Periplasmic protein","Periplasmic protein","1","1","1","52","2729","1","928","","434","434","434","","","","HFCAGB_02200","","","","","","","","",""
"group_3986","DUF2570 domain-containing protein","DUF2570 domain-containing protein","1","1","1","52","2728","1","929","","392","392","392","","","","HFCAGB_02201","","","","","","","","",""
"Glycoside hydrolase family protein","","Glycoside hydrolase family protein","1","1","1","52","2727","1","930","","476","476","476","","","","HFCAGB_02202","","","","","","","","",""
"group_3988","phage holin, lambda family","phage holin, lambda family","1","1","1","52","2726","1","931","","347","347","347","","","","HFCAGB_02203","","","","","","","","",""
"group_3989","hypothetical protein","hypothetical protein","1","1","1","52","1060","1","932","","242","242","242","","","","HFCAGB_02204","","","","","","","","",""
"group_3990","rusA","Crossover junction endodeoxyribonuclease RusA","1","1","1","52","2711","1","901","","389","389","389","","","","HFCAGB_02208","","","","","","","","",""
"group_3991","Site-specific DNA-methyltransferase (adenine-specific)","Site-specific DNA-methyltransferase (adenine-specific)","1","1","1","52","2710","1","1741","","881","881","881","","","","HFCAGB_02209","","","","","","","","",""
"group_3992","perC","PerC family transcriptional regulator","1","1","1","52","2709","1","1742","","473","473","473","","","","HFCAGB_02210","","","","","","","","",""
"Phage conserved hypothetical protein C-terminal domain-containing protein","","Phage conserved hypothetical protein C-terminal domain-containing protein","1","1","1","52","2708","1","1743","","974","974","974","","","","HFCAGB_02211","","","","","","","","",""
"group_3995","Peptidase","Peptidase","1","1","1","52","2706","1","1739","","1142","1142","1142","","","","HFCAGB_02213","","","","","","","","",""
"group_3999","hypothetical protein","hypothetical protein","1","1","1","52","2810","1","1750","","284","284","284","","","","HFCAGB_02220","","","","","","","","",""
"group_4000","Phage protein","Phage protein","1","1","1","52","2811","1","1759","","245","245","245","","","","HFCAGB_02221","","","","","","","","",""
"group_4001","Ead/Ea22-like family protein","Ead/Ea22-like family protein","1","1","1","52","6495","1","1770","","737","737","737","","","","HFCAGB_02225","","","","","","","","",""
"group_4002","Eaa protein","Eaa protein","1","1","1","52","1558","1","390","","749","749","749","","","","HFCAGB_02227","","","","","","","","",""
"group_4003","3'-5' exoribonuclease","3'-5' exoribonuclease","1","1","1","52","2792","1","389","","569","569","569","","","","HFCAGB_02228","","","","","","","","",""
"Putatve membrane protein","","Putatve membrane protein","1","1","1","52","6545","1","1729","","497","497","497","","","","HFCAGB_02235","","","","","","","","",""
"group_4007","hypothetical protein","hypothetical protein","1","1","1","52","6544","1","1720","","329","329","329","","","","HFCAGB_02236","","","","","","","","",""
"group_4008","hypothetical protein","hypothetical protein","1","1","1","52","6543","1","1721","","608","608","608","","","","HFCAGB_02237","","","","","","","","",""
"group_4009","Toll/interleukin-1 receptor domain-containing protein","Toll/interleukin-1 receptor domain-containing protein","1","1","1","52","6542","1","1722","","881","881","881","","","","HFCAGB_02238","","","","","","","","",""
"Prepilin-type N-terminal cleavage/methylation domain-containing protein","","Prepilin-type N-terminal cleavage/methylation domain-containing protein","1","1","1","52","6541","1","1723","","1796","1796","1796","","","","HFCAGB_02239","","","","","","","","",""
"group_4011","mobQ","MobQ family relaxase","1","1","1","52","6536","1","1718","","1520","1520","1520","","","","HFCAGB_02242","","","","","","","","",""
"group_4012","DUF2971 domain-containing protein","DUF2971 domain-containing protein","1","1","1","52","6535","1","1717","","845","845","845","","","","HFCAGB_02243","","","","","","","","",""
"group_4013","Transmembrane protein","Transmembrane protein","1","1","1","52","6534","1","1716","","263","263","263","","","","HFCAGB_02244","","","","","","","","",""
"virB7","","Type IV secretion system putative lipoprotein virB7","1","1","1","52","6533","1","1715","","530","530","530","","","","HFCAGB_02245","","","","","","","","",""
"group_4015","DUF4755 domain-containing protein","DUF4755 domain-containing protein","1","1","1","52","6532","1","1714","","473","473","473","","","","HFCAGB_02246","","","","","","","","",""
"group_4016","Lipoprotein","Lipoprotein","1","1","1","52","6531","1","1713","","377","377","377","","","","HFCAGB_02247","","","","","","","","",""
"group_4017","Class I SAM-dependent methyltransferase","Class I SAM-dependent methyltransferase","1","1","1","52","6530","1","1712","","1610","1610","1610","","","","HFCAGB_02248","","","","","","","","",""
"group_4018","Phage protein","Phage protein","1","1","1","52","6529","1","1711","","962","962","962","","","","HFCAGB_02249","","","","","","","","",""
"group_4019","lysR","LysR family transcriptional regulator","1","1","1","52","6528","1","1710","","386","386","386","","","","HFCAGB_02250","","","","","","","","",""
"group_402","hypothetical protein","hypothetical protein","1","1","1","52","2202","536","1","","158","158","158","","","","HFCAGB_00423","","","","","","","","",""
"group_4020","Phage protein","Phage protein","1","1","1","52","6527","1","1709","","269","269","269","","","","HFCAGB_02251","","","","","","","","",""
"Mobilization protein","","Mobilization protein","1","1","1","52","6525","1","1698","","791","791","791","","","","HFCAGB_02253","","","","","","","","",""
"group_4022","DUF4756 domain-containing protein","DUF4756 domain-containing protein","1","1","1","52","6524","1","1697","","479","479","479","","","","HFCAGB_02254","","","","","","","","",""
"group_4023","DNA-binding protein","DNA-binding protein","1","1","1","52","6508","1","1696","","404","404","404","","","","HFCAGB_02255","","","","","","","","",""
"SMODS and SLOG-associating 2TM effector domain-containing protein","","SMODS and SLOG-associating 2TM effector domain-containing protein","1","1","1","52","6509","1","1674","","152","152","152","","","","HFCAGB_02256","","","","","","","","",""
"Adenylyl/Guanylyl and SMODS C-terminal sensor domain-containing protein","","Adenylyl/Guanylyl and SMODS C-terminal sensor domain-containing protein","1","1","1","52","6510","1","1675","","1271","1271","1271","","","","HFCAGB_02257","","","","","","","","",""
"group_4026","Cytoplasmic protein","Cytoplasmic protein","1","1","1","52","6511","1","1676","","296","296","296","","","","HFCAGB_02258","","","","","","","","",""
"group_4027","pduM","microcompartment protein PduM","1","1","1","52","6627","70","1","","491","491","491","","","","HFCAGB_02308","","","","","","","","",""
"group_4028","ccmE","cytochrome c maturation protein CcmE","1","1","1","52","1424","14","4","","500","500","500","","","","HFCAGB_02510","","","","","","","","",""
"group_4029","ccmE","cytochrome c maturation protein CcmE","1","1","1","52","7195","10","8","","500","500","500","","","","HFCAGB_04067","","","","","","","","",""
"group_4031","hypothetical protein","hypothetical protein","1","1","1","52","2446","96","3","","722","722","722","","","","HFCAGB_02727","","","","","","","","",""
"group_4032","Type II toxin-antitoxin system RelE/ParE family toxin","Type II toxin-antitoxin system RelE/ParE family toxin","1","1","1","52","1456","1","685","","233","233","233","","","","HFCAGB_02782","","","","","","","","",""
"ESPR domain-containing protein","","ESPR domain-containing protein","1","1","1","52","1469","33","3","","3011","3011","3011","","","","HFCAGB_02790","","","","","","","","",""
"group_4035","yhfR","Uncharacterized protein YfhR","1","1","1","52","4540","535","1","","812","812","812","","","","HFCAGB_02830","","","","","","","","",""
"group_4036","bapA","biofilm-associated protein BapA","1","1","1","52","3405","530","1","","11219","11219","11219","","","","HFCAGB_02921","","","","","","","","",""
"group_4037","Phage tail protein","Phage tail protein","1","1","1","52","1880","1","1120","","1685","1685","1685","","","","HFCAGB_02935","","","","","","","","",""
"Phage baseplate assembly protein","","Phage baseplate assembly protein","1","1","1","52","1997","1","1534","","359","359","359","","","","HFCAGB_02938","","","","","","","","",""
"group_4040","Phage baseplate assembly protein V","Phage baseplate assembly protein V","1","1","1","52","1996","1","1535","","578","578","578","","","","HFCAGB_02939","","","","","","","","",""
"Apea-like HEPN domain-containing protein","","Apea-like HEPN domain-containing protein","1","1","1","52","1995","1","1536","","866","866","866","","","","HFCAGB_02940","","","","","","","","",""
"group_4042","phage virion morphogenesis protein","phage virion morphogenesis protein","1","1","1","52","1994","1","1537","","446","446","446","","","","HFCAGB_02941","","","","","","","","",""
"group_4043","lysB","Rz-like lysis system protein LysB","1","1","1","52","1982","1","1046","","428","428","428","","","","HFCAGB_02943","","","","","","","","",""
"group_4044","phage portal protein","phage portal protein","1","1","1","52","1899","1","1565","","1031","1031","1031","","","","HFCAGB_02953","","","","","","","","",""
"RiboL-PSP-HEPN domain-containing protein","","RiboL-PSP-HEPN domain-containing protein","1","1","1","52","1900","1","1566","","758","758","758","","","","HFCAGB_02954","","","","","","","","",""
"group_4046","DUF262 domain-containing protein","DUF262 domain-containing protein","1","1","1","52","1901","1","1567","","1160","1160","1160","","","","HFCAGB_02955","","","","","","","","",""
"group_4047","Lipoprotein","Lipoprotein","1","1","1","52","1902","1","1568","","806","806","806","","","","HFCAGB_02956","","","","","","","","",""
"group_4048","hypothetical protein","hypothetical protein","1","1","1","52","1903","1","1569","","287","287","287","","","","HFCAGB_02957","","","","","","","","",""
"Bacteriophage replication gene A","","Bacteriophage replication gene A","1","1","1","52","1940","1","1004","","2396","2396","2396","","","","HFCAGB_02959","","","","","","","","",""
"group_4050","Superinfection exclusion protein B","Superinfection exclusion protein B","1","1","1","52","2758","1","1584","","593","593","593","","","","HFCAGB_02969","","","","","","","","",""
"group_4051","DUF3800 domain-containing protein","DUF3800 domain-containing protein","1","1","1","52","2757","1","1583","","803","803","803","","","","HFCAGB_02970","","","","","","","","",""
"group_4054","cas7e","type I-E CRISPR-associated protein Cas7/Cse4/CasC","1","1","1","52","3504","450","5","","1058","1058","1058","","","","HFCAGB_03151","","","","","","","","",""
"Putative membrane protein","","Putative membrane protein","1","1","1","52","3522","35","2","","365","365","365","","","","HFCAGB_03256","","","","","","","","",""
"group_4059","argO","Arginine exporter protein ArgO domain protein","1","1","1","52","4022","565","1","","353","353","353","","","","HFCAGB_03296","","","","","","","","",""
"group_406","fimbrial outer membrane usher protein","fimbrial outer membrane usher protein","1","1","1","52","1656","223","1","","1991","1991","1991","GEGEGB_02662","","","","","","","","","","","",""
"group_4062","XRE family transcriptional regulator","XRE family transcriptional regulator","1","1","1","52","3750","567","1","","959","959","959","","","","HFCAGB_03521","","","","","","","","",""
"group_4064","lysR","LysR family transcriptional regulator","1","1","1","52","7306","527","1","","221","221","221","","","","HFCAGB_03696","","","","","","","","",""
"group_4065","hypothetical protein","hypothetical protein","1","1","1","52","7253","531","1","","269","269","269","","","","HFCAGB_03709","","","","","","","","",""
"group_4067","Glycosyltransferase family 8 protein","Glycosyltransferase family 8 protein","1","1","1","52","7585","533","1","","209","209","209","","","","HFCAGB_03970","","","","","","","","",""
"group_4068","ATP-binding protein","ATP-binding protein","1","1","1","52","7207","25","29","","176","176","176","","","","HFCAGB_04003","","","","","","","","",""
"group_4069","ATP-binding protein","ATP-binding protein","1","1","1","52","7206","25","28","","497","497","497","","","","HFCAGB_04004","","","","","","","","",""
"group_4078","adeP","Adenine permease AdeP","1","1","1","52","7150","59","1","","1169","1169","1169","","","","HFCAGB_04100","","","","","","","","",""
"group_4085","Inner membrane protein","Inner membrane protein","1","1","1","52","8098","32","2","","281","281","281","","","","HFCAGB_04413","","","","","","","","",""
"group_4086","thiS","sulfur carrier protein ThiS","1","1","1","52","8113","92","6","","173","173","173","","","","HFCAGB_04418","","","","","","","","",""
"Proline/betaine transporter","","Proline/betaine transporter","1","1","1","52","6943","569","1","","785","785","785","","","","HFCAGB_04528","","","","","","","","",""
"HTH-like domain","","HTH-like domain","1","1","1","52","771","1","582","","533","533","533","","","","HFCAGB_04711","","","","","","","","",""
"sefA","","SEF14 fimbria major subunit SefA","1","1","1","52","739","1","583","","497","497","497","","","","HFCAGB_04712","","","","","","","","",""
"group_4090","Restriction endonuclease subunit S","Restriction endonuclease subunit S","1","1","1","52","346","15","3","","791","791","791","","","","HFCAGB_04755","","","","","","","","",""
"Type I restriction modification DNA specificity domain protein","","Type I restriction modification DNA specificity domain protein","1","1","1","52","345","15","4","","428","428","428","","","","HFCAGB_04756","","","","","","","","",""
"group_4097","Host cell division inhibitor Icd-like protein","Host cell division inhibitor Icd-like protein","1","1","1","52","350","15","5","","194","194","194","","","","HFCAGB_04766","","","","","","","","",""
"yjjJ","","type II toxin-antitoxin system HipA family toxin YjjJ","1","1","1","52","641","557","1","","1328","1328","1328","","","","HFCAGB_04810","","","","","","","","",""
"Type I secretion protein","","Type I secretion protein","1","1","1","52","4459","1","1147","","413","413","413","","","","","","","","","PAPNPA_00298","","","",""
"group_412","Transporter","Transporter","1","1","1","30","1","575","1","Investigate","278","278","278","","","","","","","OEKLIE_00005","","","","","",""
"group_4121","ccdB","type II toxin-antitoxin system toxin CcdB","1","1","1","22","1","581","1","Investigate","305","305","305","","","","","","","OEKLIE_00011","","","","","",""
"group_4123","ccdA","type II toxin-antitoxin system antitoxin CcdA","1","1","1","22","2","581","2","Investigate","218","218","218","","","","","","","OEKLIE_00010","","","","","",""
"group_4124","ccdA","type II toxin-antitoxin system antitoxin CcdA","1","1","1","52","6850","1","2206","","218","218","218","","","","","","","OEKLIE_00061","","","","","",""
"group_4126","vagC","Virulence-associated protein VagC","1","1","1","52","282","1","2203","","230","230","230","","","","HFCAGB_04866","","","","","","","","",""
"group_4127","vapC","Ribonuclease VapC","1","1","1","52","283","1","2202","","428","428","428","","","","HFCAGB_04867","","","","","","","","",""
"group_4128","hypothetical protein","hypothetical protein","1","1","1","52","284","1","2201","","266","266","266","","","","HFCAGB_04868","","","","","","","","",""
"faeJ","","K88 minor fimbrial subunit faeJ","1","1","1","52","6899","1","2194","","713","713","713","","","","HFCAGB_04874","","","","","","","","",""
"group_4130","Fimbrial protein","Fimbrial protein","1","1","1","52","6898","1","2225","","272","272","272","","","","HFCAGB_04877","","","","","","","","",""
"group_4131","Fimbrial protein","Fimbrial protein","1","1","1","52","6897","1","2226","","569","569","569","","","","HFCAGB_04878","","","","","","","","",""
"group_4132","Fimbrial protein","Fimbrial protein","1","1","1","52","6896","1","2227","","794","794","794","","","","HFCAGB_04879","","","","","","","","",""
"group_4133","Transposase","Transposase","1","1","1","52","6895","1","2228","","197","197","197","","","","HFCAGB_04880","","","","","","","","",""
"group_4134","Transposase","Transposase","1","1","1","52","6894","1","2229","","203","203","203","","","","HFCAGB_04881","","","","","","","","",""
"group_4135","Transposase","Transposase","1","1","1","52","6893","1","2230","","173","173","173","","","","HFCAGB_04882","","","","","","","","",""
"group_4136","Transposase","Transposase","1","1","1","52","6892","1","2231","","176","176","176","","","","HFCAGB_04883","","","","","","","","",""
"group_4140","Fertility inhibition protein","Fertility inhibition protein","1","1","1","52","6715","1","2181","","563","563","563","","","","HFCAGB_04890","","","","","","","","",""
"group_4141","traX","conjugal transfer pilus acetylase TraX","1","1","1","52","6714","1","2180","","740","740","740","","","","HFCAGB_04891","","","","","","","","",""
