Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,GCF_000007545.1_ASM754v1_genomic,GCF_000020745.1_ASM2074v1_genomic,GCF_000020885.1_ASM2088v1_genomic,GCF_000020925.1_ASM2092v1_genomic,GCF_000022165.1_ASM2216v1_genomic,GCF_000170215.1_ASM17021v1_genomic,GCF_000170255.1_ASM17025v1_genomic,GCF_000171255.1_ASM17125v1_genomic,GCF_000171275.1_ASM17127v1_genomic,GCF_000171315.1_ASM17131v1_genomic,GCF_000171415.1_ASM17141v1_genomic,GCF_000171515.1_ASM17151v1_genomic,GCF_000171535.2_ASM17153v2_genomic
group_1639,,hypothetical protein,1,1,1.0,1,3864,,,,375,375,375.0,,,BEJGEH_04252,,,,,,,,,,
symE,symE,SymE family type I addiction module toxin,1,1,1.0,1,3860,,,,375,375,375.0,,LNHIMF_00312,,,,,,,,,,,
group_1635,,TIGR03750 family conjugal transfer protein,1,1,1.0,1,3859,,,,375,375,375.0,GEGEGB_04509,,,,,,,,,,,,
group_1634,vapC,tRNA(fMet)-specific endonuclease VapC,1,1,1.0,1,3858,,,,375,375,375.0,GEGEGB_03783,,,,,,,,,,,,
group_1631,,DUF2591 domain-containing protein,1,1,1.0,1,3853,,,,378,378,378.0,,,,,,,,,,,,,ONMMKP_00772
group_1630,,DUF2570 domain-containing protein,1,1,1.0,1,3852,,,,378,378,378.0,,,,,,,,,,,IKCLMC_02360,,
group_1629,,Cytoplasmic protein,1,1,1.0,1,3851,,,,378,378,378.0,,,,,,,,,PAPNPA_04263,,,,
group_1628,,Lipoprotein SmpA/OmlA domain-containing protein,1,1,1.0,1,3850,,,,378,378,378.0,,,,,,,,ALJMDI_01428,,,,,
group_1627,,ASCH domain-containing protein,1,1,1.0,1,3848,,,,378,378,378.0,,,BEJGEH_02742,,,,,,,,,,
group_1625,,HTH cro/C1-type domain-containing protein,1,1,1.0,1,3846,,,,378,378,378.0,,LNHIMF_03785,,,,,,,,,,,
group_1623,,Phage protein,1,1,1.0,1,3841,,,,378,378,378.0,GEGEGB_02005,,,,,,,,,,,,
group_1621,tnp,IS3 family ISSen1 transposase ORF A,1,1,1.0,1,3837,,,,381,381,381.0,,,,,,,,,,,,PKJKAM_02693,
group_1620,,Gp11,1,1,1.0,1,3836,,,,381,381,381.0,,,,,,,,,,,IKCLMC_02371,,
group_1617,,hypothetical protein,1,1,1.0,1,3833,,,,381,381,381.0,GEGEGB_04530,,,,,,,,,,,,
group_1616,,Regulator,1,1,1.0,1,3832,,,,381,381,381.0,GEGEGB_04157,,,,,,,,,,,,
group_1615,,hypothetical protein,1,1,1.0,1,3826,,,,384,384,384.0,,,,,,,,,,,,,ONMMKP_01887
group_1614,,DUF3168 domain-containing protein,1,1,1.0,1,3825,,,,384,384,384.0,,,,,,,,,,,IKCLMC_02376,,
group_1613,,hypothetical protein,1,1,1.0,1,3824,,,,384,384,384.0,,LNHIMF_00657,,,,,,,,,,,
group_1612,,Bacteriophage HK97 gp40,1,1,1.0,1,3823,,,,384,384,384.0,,LNHIMF_00571,,,,,,,,,,,
group_1611,,Glycosyltransferase family 1 protein,1,1,1.0,1,3820,,,,384,384,384.0,GEGEGB_04017,,,,,,,,,,,,
group_1610,,Prophage protein,1,1,1.0,1,3815,,,,384,384,384.0,GEGEGB_01467,,,,,,,,,,,,
group_1609,,Transposase,1,1,1.0,1,3812,,,,387,387,387.0,,,,,,,,,,,IKCLMC_03335,,
group_1608,bamE,Outer membrane protein assembly factor BamE,1,1,1.0,1,3811,,,,387,387,387.0,,,,,,,,,,,IKCLMC_03332,,
group_1607,,Ead/Ea22-like family protein,1,1,1.0,1,3810,,,,387,387,387.0,,,,,,,,,,,IKCLMC_02328,,
group_1605,lysR,LysR family transcriptional regulator,1,1,1.0,1,3808,,,,387,387,387.0,,,,HFCAGB_02250,,,,,,,,,
group_1604,,ACT domain-containing protein,1,1,1.0,1,3807,,,,387,387,387.0,,,BEJGEH_02655,,,,,,,,,,
bamE,bamE,Outer membrane protein assembly factor BamE,1,1,1.0,1,3806,,,,387,387,387.0,,LNHIMF_02794,,,,,,,,,,,
group_1602,,hypothetical protein,1,1,1.0,1,3802,,,,387,387,387.0,GEGEGB_04516,,,,,,,,,,,,
group_1601,,hypothetical protein,1,1,1.0,1,3799,,,,387,387,387.0,GEGEGB_00924,,,,,,,,,,,,
group_1600,,Lysine-specific metallo-endopeptidase domain-containing protein,1,1,1.0,1,3795,,,,390,390,390.0,,,,HFCAGB_00623,,,,,,,,,
group_1599,,PTS sorbose transporter subunit IIB,1,1,1.0,1,3794,,,,390,390,390.0,,,BEJGEH_04389,,,,,,,,,,
group_1597,rusA,Crossover junction endodeoxyribonuclease rusA,1,1,1.0,1,3792,,,,390,390,390.0,,LNHIMF_04289,,,,,,,,,,,
group_1595,,Head-tail adaptor,1,1,1.0,1,3789,,,,390,390,390.0,GEGEGB_01993,,,,,,,,,,,,
mor,mor,DNA-binding protein,1,1,1.0,1,3788,,,,390,390,390.0,GEGEGB_01472,,,,,,,,,,,,
rmtC,rmtC,RmtC family 16S rRNA (guanine(1405)-N(7))-methyltransferase,1,1,1.0,1,3783,,,,393,393,393.0,,,,,,,,,,,,,ONMMKP_02962
group_1592,,hypothetical protein,1,1,1.0,1,3782,,,,393,393,393.0,,,,,,,,,,,,,ONMMKP_01355
group_1591,,DUF551 domain-containing protein,1,1,1.0,1,3781,,,,393,393,393.0,,,,,,,,,,,,PKJKAM_03180,
group_1590,,DUF2570 domain-containing protein,1,1,1.0,1,3780,,,,393,393,393.0,,,,HFCAGB_02201,,,,,,,,,
group_1589,,NimC/NimA family protein,1,1,1.0,1,3779,,,,393,393,393.0,,LNHIMF_04708,,,,,,,,,,,
group_1588,,TIGR03757 family integrating conjugative element protein,1,1,1.0,1,3778,,,,393,393,393.0,GEGEGB_04517,,,,,,,,,,,,
mcjB,mcjB,Microcin J25-processing protein McjB C-terminal domain-containing protein,1,1,1.0,1,3775,,,,396,396,396.0,,,,,,,,,,,,,ONMMKP_02983
group_1586,,hypothetical protein,1,1,1.0,1,3774,,,,396,396,396.0,,,,,,,,,,,,,ONMMKP_02287
group_1585,,Ornithine carbamoyltransferase,1,1,1.0,1,3773,,,,396,396,396.0,,,,,,,,,,,,,ONMMKP_01340
group_1584,,HK97 gp10 family phage protein,1,1,1.0,1,3772,,,,396,396,396.0,,,,,,,,,,,,,ONMMKP_00747
group_1583,,Phage protein,1,1,1.0,1,3771,,,,396,396,396.0,,,,,,,,,PAPNPA_03901,,,,
group_1582,,DNA transfer protein,1,1,1.0,1,3770,,,,396,396,396.0,,,,,,,,,PAPNPA_00708,,,,
group_1580,tnp,IS200/IS605 family transposase,1,1,1.0,1,3768,,,,396,396,396.0,,,,HFCAGB_02975,,,,,,,,,
group_1579,,Single-stranded DNA-binding protein,1,1,1.0,1,3767,,,,396,396,396.0,,LNHIMF_00660,,,,,,,,,,,
group_1576,,hypothetical protein,1,1,1.0,1,3759,,,,396,396,396.0,GEGEGB_00927,,,,,,,,,,,,
group_1574,,Gp22,1,1,1.0,1,3757,,,,399,399,399.0,,,,,,,,,,,,,ONMMKP_00734
group_1571,,DNA primase,1,1,1.0,1,3754,,,,399,399,399.0,,LNHIMF_00651,,,,,,,,,,,
group_1569,,Phage protein,1,1,1.0,1,3748,,,,402,402,402.0,,,,,,,,,,,,,ONMMKP_04114
group_1568,,Phage Gp30-7 protein,1,1,1.0,1,3747,,,,402,402,402.0,,,,,,,,,,,,,ONMMKP_01363
group_1567,,DUF3168 domain-containing protein,1,1,1.0,1,3746,,,,402,402,402.0,,,,,,,,,,,,,ONMMKP_01348
group_1566,,Phage protein,1,1,1.0,1,3745,,,,402,402,402.0,,,,,,,,,,,,PKJKAM_01826,
group_1565,,RNA methyltransferase,1,1,1.0,1,3744,,,,402,402,402.0,,,,,,,,,,BENMGJ_01240,,,
group_1562,,hypothetical protein,1,1,1.0,1,3735,,,,405,405,405.0,,,,,,,,,,,,,ONMMKP_04667
group_1561,,Phage protein,1,1,1.0,1,3734,,,,405,405,405.0,,,,,,,,,,,IKCLMC_00939,,
group_1560,,Uncharacterized protein conserved in bacteria,1,1,1.0,1,3733,,,,405,405,405.0,,,,,,,,ALJMDI_01646,,,,,
group_1559,,Phage tail protein,1,1,1.0,1,3732,,,,405,405,405.0,,,,,,,OEKLIE_01523,,,,,,
group_1558,,Head-tail adaptor,1,1,1.0,1,3731,,,,405,405,405.0,,,,,,,OEKLIE_01503,,,,,,
group_1557,,DNA-binding protein,1,1,1.0,1,3730,,,,405,405,405.0,,,,HFCAGB_02255,,,,,,,,,
group_1556,,Decoration protein,1,1,1.0,1,3729,,,,405,405,405.0,,,,HFCAGB_00624,,,,,,,,,
group_1555,,Rap1a immunity protein domain-containing protein,1,1,1.0,1,3728,,,,405,405,405.0,,,BEJGEH_04250,,,,,,,,,,
group_1553,,Fels-1 prophage protein,1,1,1.0,1,3726,,,,405,405,405.0,,LNHIMF_00663,,,,,,,,,,,
group_1549,,Eaa protein,1,1,1.0,1,3716,,,,408,408,408.0,,,,,,,,,,,,PKJKAM_01828,
group_1548,,hypothetical protein,1,1,1.0,1,3715,,,,408,408,408.0,,,,,,,OEKLIE_03265,,,,,,
group_1547,,Tail fiber assembly protein,1,1,1.0,1,3714,,,,408,408,408.0,,,,,,,OEKLIE_02527,,,,,,
group_1544,,Recombination protein,1,1,1.0,1,3709,,,,411,411,411.0,,,,,,,,,,,IKCLMC_02349,,
group_1543,,DUF5375 domain-containing protein,1,1,1.0,1,3708,,,,411,411,411.0,,,,,,,,,,BENMGJ_02768,,,
group_1542,,hypothetical protein,1,1,1.0,1,3707,,,,411,411,411.0,,,,,,,,ALJMDI_01434,,,,,
group_1541,,Tail fiber assembly protein,1,1,1.0,1,3706,,,,411,411,411.0,,,,,,,,ALJMDI_00533,,,,,
group_1540,,DUF4054 domain-containing protein,1,1,1.0,1,3705,,,,411,411,411.0,,,,,,,OEKLIE_01501,,,,,,
group_1538,,DUF6971 domain-containing protein,1,1,1.0,1,3700,,,,411,411,411.0,GEGEGB_03106,,,,,,,,,,,,
group_1537,,Secreted protein,1,1,1.0,1,3694,,,,414,414,414.0,,,,,,,,,,,,,ONMMKP_01884
group_1536,,hypothetical protein,1,1,1.0,1,3693,,,,414,414,414.0,,,,,,,,,,,,,ONMMKP_00742
group_1535,,Gas vesicle protein,1,1,1.0,1,3692,,,,414,414,414.0,,,,,,,,,,,IKCLMC_00924,,
group_1534,,Phage tail protein,1,1,1.0,1,3691,,,,414,414,414.0,,,,,,,,,PAPNPA_00722,,,,
group_1533,lysB,Rz-like lysis system protein LysB,1,1,1.0,1,3690,,,,414,414,414.0,,,,,,,OEKLIE_03248,,,,,,
group_1531,,DUF4494 domain-containing protein,1,1,1.0,1,3688,,,,414,414,414.0,,,,HFCAGB_01075,,,,,,,,,
group_1530,,phage head closure protein,1,1,1.0,1,3687,,,,414,414,414.0,,LNHIMF_04308,,,,,,,,,,,
group_1529,,DUF1499 domain-containing protein,1,1,1.0,1,3686,,,,414,414,414.0,,LNHIMF_00630,,,,,,,,,,,
group_1528,,Mutator family transposase,1,1,1.0,1,3678,,,,417,417,417.0,,,,,,,,ALJMDI_00216,,,,,
group_1526,,Conjugative transfer ATPase,1,1,1.0,1,3675,,,,417,417,417.0,GEGEGB_04514,,,,,,,,,,,,
group_1525,,ATP-binding protein,1,1,1.0,1,3668,,,,420,420,420.0,,,,,,,,,,,,,ONMMKP_02952
group_1524,umuD,Error-prone repair protein UmuD,1,1,1.0,1,3667,,,,420,420,420.0,,,,,,,,,,,,,ONMMKP_00723
group_1522,,Helix-turn-helix domain-containing protein,1,1,1.0,1,3665,,,,420,420,420.0,,,BEJGEH_01202,,,,,,,,,,
pilM,pilM,type IV pilus biogenesis protein PilM,1,1,1.0,1,3664,,,,420,420,420.0,GEGEGB_04484,,,,,,,,,,,,
group_1521,,DUF4054 domain-containing protein,1,1,1.0,1,3661,,,,420,420,420.0,GEGEGB_01995,,,,,,,,,,,,
group_1520,,Ubiquitin carboxyl-hydrolase,1,1,1.0,1,3658,,,,423,423,423.0,,,,,,,,,,,,PKJKAM_03142,
merC,merC,organomercurial transporter MerC,1,1,1.0,1,3657,,,,423,423,423.0,,LNHIMF_04738,,,,,,,,,,,
group_1518,,Transmembrane protein,1,1,1.0,1,3655,,,,423,423,423.0,,LNHIMF_02796,,,,,,,,,,,
group_1516,,Replication protein,1,1,1.0,1,3651,,,,426,426,426.0,,,,,,,,,,,,PKJKAM_01825,
group_1515,,HK97 gp10 family phage protein,1,1,1.0,1,3650,,,,426,426,426.0,,,,,,,,,,,IKCLMC_02375,,
group_1512,,DUF4054 domain-containing protein,1,1,1.0,1,3647,,,,426,426,426.0,,,,HFCAGB_01084,,,,,,,,,
group_1510,,Cytoplasmic protein,1,1,1.0,1,3645,,,,426,426,426.0,,LNHIMF_03779,,,,,,,,,,,
arsC,arsC,glutaredoxin-dependent arsenate reductase,1,1,1.0,1,3643,,,,426,426,426.0,,LNHIMF_00702,,,,,,,,,,,
group_1505,,Transmembrane protein,1,1,1.0,1,3633,,,,429,429,429.0,,,,,,,,,,,IKCLMC_03334,,
group_1504,,Gfo/Idh/MocA-like oxidoreductase C-terminal domain-containing protein,1,1,1.0,1,3632,,,,429,429,429.0,,,,,,,OEKLIE_01082,,,,,,
vapC,vapC,Ribonuclease VapC,1,1,1.0,1,3631,,,,429,429,429.0,,,,HFCAGB_04867,,,,,,,,,
group_1503,,Type I restriction modification DNA specificity domain protein,1,1,1.0,1,3630,,,,429,429,429.0,,,,HFCAGB_04756,,,,,,,,,
group_1501,,Bacteriophage protein,1,1,1.0,1,3623,,,,429,429,429.0,GEGEGB_01982,,,,,,,,,,,,
group_1500,,Putative endonuclease SegE-like GIY-YIG domain-containing protein,1,1,1.0,1,3621,,,,432,432,432.0,,,,,,,,,,,,,ONMMKP_01334
group_1499,,DUF1795 domain-containing protein,1,1,1.0,1,3620,,,,432,432,432.0,,,,,,,,,PAPNPA_01850,,,,
group_1498,,ORF19,1,1,1.0,1,3619,,,,432,432,432.0,,,,HFCAGB_01085,,,,,,,,,
group_1497,,hypothetical protein,1,1,1.0,1,3618,,,,432,432,432.0,,,BEJGEH_00298,,,,,,,,,,
group_1492,,DUF3102 domain-containing protein,1,1,1.0,1,3612,,,,432,432,432.0,GEGEGB_01458,,,,,,,,,,,,
group_1491,merR,mercury resistance transcriptional regulator MerR,1,1,1.0,1,3610,,,,435,435,435.0,,,,,,,,,,,,,ONMMKP_02950
group_1490,,t-SNARE coiled-coil-like y domain-containing protein,1,1,1.0,1,3609,,,,435,435,435.0,,,,,,,,,,BENMGJ_01231,,,
group_1489,,Sel1 repeat family protein,1,1,1.0,1,3608,,,,435,435,435.0,,,,,,,,,PAPNPA_04264,,,,
group_1487,,hypothetical protein,1,1,1.0,1,3606,,,,435,435,435.0,,,,,,,,,PAPNPA_01848,,,,
group_1486,,hypothetical protein,1,1,1.0,1,3605,,,,435,435,435.0,,,,,,,,,PAPNPA_00713,,,,
group_1484,,Periplasmic protein,1,1,1.0,1,3603,,,,435,435,435.0,,,,HFCAGB_02200,,,,,,,,,
merR,merR,mercury resistance transcriptional regulator MerR,1,1,1.0,1,3602,,,,435,435,435.0,,LNHIMF_04741,,,,,,,,,,,
group_1482,,Transposase,1,1,1.0,1,3600,,,,435,435,435.0,,LNHIMF_01610,,,,,,,,,,,
group_1481,,hypothetical protein,1,1,1.0,1,3599,,,,435,435,435.0,,LNHIMF_00645,,,,,,,,,,,
group_1480,,integrase arm-type DNA-binding domain-containing protein,1,1,1.0,1,3593,,,,438,438,438.0,,,,,,,,,,BENMGJ_02762,,,
group_1479,,Phage tail protein,1,1,1.0,1,3592,,,,438,438,438.0,,,,HFCAGB_01088,,,,,,,,,
group_1478,,hypothetical protein,1,1,1.0,1,3591,,,,438,438,438.0,,,,HFCAGB_00305,,,,,,,,,
group_1477,,DUF4231 domain-containing protein,1,1,1.0,1,3590,,,,438,438,438.0,,,BEJGEH_01975,,,,,,,,,,
group_1476,,HK97 gp10 family phage protein,1,1,1.0,1,3589,,,,438,438,438.0,,LNHIMF_00613,,,,,,,,,,,
group_1473,,Reverse transcriptase,1,1,1.0,1,3583,,,,441,441,441.0,,LNHIMF_02789,,,,,,,,,,,
group_1471,,Tail fiber assembly protein,1,1,1.0,1,3581,,,,441,441,441.0,GEGEGB_03620,,,,,,,,,,,,
group_1468,,SMI1/KNR4 family protein,1,1,1.0,1,3571,,,,444,444,444.0,GEGEGB_02703,,,,,,,,,,,,
group_1466,,Phage tail protein,1,1,1.0,1,3566,,,,447,447,447.0,,,,,,,,,,,IKCLMC_00938,,
group_1465,,DUF4054 domain-containing protein,1,1,1.0,1,3565,,,,447,447,447.0,,,,,,,,,,,IKCLMC_00933,,
group_1463,,DUF1240 domain-containing protein,1,1,1.0,1,3563,,,,447,447,447.0,,,BEJGEH_01038,,,,,,,,,,
group_1458,,DUF1320 domain-containing protein,1,1,1.0,1,3557,,,,447,447,447.0,GEGEGB_01443,,,,,,,,,,,,
group_1457,,phage virion morphogenesis protein,1,1,1.0,1,3554,,,,450,450,450.0,,,,,,,OEKLIE_03251,,,,,,
group_1455,,Phage protein,1,1,1.0,1,3552,,,,450,450,450.0,,LNHIMF_04316,,,,,,,,,,,
group_1454,,STY4534 family ICE replication protein,1,1,1.0,1,3550,,,,450,450,450.0,GEGEGB_04478,,,,,,,,,,,,
group_1450,,hypothetical protein,1,1,1.0,1,3543,,,,453,453,453.0,,,,,,,,,,,,,ONMMKP_01882
group_1449,,Lipoprotein YfjS/YafY domain-containing protein,1,1,1.0,1,3542,,,,453,453,453.0,,,,,,,,,,,,,ONMMKP_01881
group_1448,,Lysozyme,1,1,1.0,1,3541,,,,453,453,453.0,,,,,,,,,,,,,ONMMKP_01335
group_1447,,C-deglycosylation enzyme beta subunit,1,1,1.0,1,3540,,,,453,453,453.0,,,,,,,,,PAPNPA_03406,,,,
group_1446,,hypothetical protein,1,1,1.0,1,3539,,,,453,453,453.0,,,,,,,,,PAPNPA_01852,,,,
group_1445,,Phage protein,1,1,1.0,1,3538,,,,453,453,453.0,,,,,,,,,PAPNPA_00721,,,,
group_1443,,Head completion/stabilization protein,1,1,1.0,1,3536,,,,453,453,453.0,,,BEJGEH_02674,,,,,,,,,,
group_1442,,SLATT domain-containing protein,1,1,1.0,1,3535,,,,453,453,453.0,GEGEGB_04605,,,,,,,,,,,,
group_1441,,hypothetical protein,1,1,1.0,1,3534,,,,453,453,453.0,GEGEGB_04532,,,,,,,,,,,,
group_1439,,DUF1018 domain-containing protein,1,1,1.0,1,3527,,,,453,453,453.0,GEGEGB_01471,,,,,,,,,,,,
group_1435,,P4 prophage-derived uncharacterized protein t2654,1,1,1.0,1,3520,,,,456,456,456.0,GEGEGB_02801,,,,,,,,,,,,
group_1433,,Antirestriction protein,1,1,1.0,1,3511,,,,459,459,459.0,,,,,,,,,,,,,ONMMKP_01888
group_1432,,PTS EIIA type-2 domain-containing protein,1,1,1.0,1,3510,,,,459,459,459.0,,,,,,,,,,BENMGJ_02289,,,
group_1428,,DUF4231 domain-containing protein,1,1,1.0,1,3506,,,,459,459,459.0,GEGEGB_04534,,,,,,,,,,,,
group_1427,tnp,IS200/IS605 family IS200F transposase,1,1,1.0,1,3502,,,,459,459,459.0,GEGEGB_03631,,,,,,,,,,,,
gpG,gpG,phage virion morphogenesis protein,1,1,1.0,1,3497,,,,459,459,459.0,GEGEGB_01447,,,,,,,,,,,,
group_1424,,Ash family protein,1,1,1.0,1,3493,,,,462,462,462.0,,,,,,,,,,,,,ONMMKP_03733
group_1423,,DNA-binding protein,1,1,1.0,1,3492,,,,462,462,462.0,,,,,,,,,,,,,ONMMKP_01368
group_1422,,DNA stabilization protein,1,1,1.0,1,3491,,,,462,462,462.0,,,,,,,,,,,,PKJKAM_03136,
group_1421,,Phage membrane protein,1,1,1.0,1,3490,,,,462,462,462.0,,,,,,,,ALJMDI_01124,,,,,
group_1418,,Ash family protein,1,1,1.0,1,3485,,,,462,462,462.0,GEGEGB_04611,,,,,,,,,,,,
group_1414,,Response regulator,1,1,1.0,1,3479,,,,465,465,465.0,,,,,,,,,,,,,ONMMKP_01812
group_1413,,hypothetical protein,1,1,1.0,1,3478,,,,465,465,465.0,,,,,,,,ALJMDI_01436,,,,,
group_1412,,phage terminase small subunit P27 family,1,1,1.0,1,3477,,,,465,465,465.0,,LNHIMF_04301,,,,,,,,,,,
group_1408,,Gp37 protein,1,1,1.0,1,3471,,,,465,465,465.0,GEGEGB_01442,,,,,,,,,,,,
group_1405,,Immunity protein 42,1,1,1.0,1,3468,,,,468,468,468.0,,,,,,,,,,BENMGJ_03894,,,
insF,insF,IS3 element protein InsF,1,1,1.0,1,3467,,,,468,468,468.0,,,,,,,,,PAPNPA_02110,,,,
lysB,lysB,LysB family phage lysis regulatory protein,1,1,1.0,1,3466,,,,468,468,468.0,,,,,,,,ALJMDI_04326,,,,,
group_1404,,N protein,1,1,1.0,1,3465,,,,468,468,468.0,,,,,,,OEKLIE_03250,,,,,,
group_1403,,Regulator,1,1,1.0,1,3464,,,,468,468,468.0,,,,,AJBGEP_01253,,,,,,,,
group_1401,,IS3 family transposase,1,1,1.0,1,3462,,,,468,468,468.0,GEGEGB_04796,,,,,,,,,,,,
group_1400,,Pili assembly chaperone,1,1,1.0,1,3461,,,,468,468,468.0,GEGEGB_04497,,,,,,,,,,,,
group_1397,parB,ParB,1,1,1.0,1,3450,,,,471,471,471.0,,,,,,,,,,,,PKJKAM_04017,
group_1396,,hypothetical protein,1,1,1.0,1,3449,,,,471,471,471.0,,,,,,,,,,,IKCLMC_03328,,
group_1395,,DUF1833 domain-containing protein,1,1,1.0,1,3448,,,,471,471,471.0,,,,,,,,,,,IKCLMC_02381,,
group_1394,,Class I SAM-dependent methyltransferase,1,1,1.0,1,3447,,,,471,471,471.0,,,,,AJBGEP_01259,,,,,,,,
group_1392,,hypothetical protein,1,1,1.0,1,3445,,,,471,471,471.0,,,BEJGEH_04596,,,,,,,,,,
envY,envY,Porin thermoregulatory protein EnvY,1,1,1.0,1,3444,,,,471,471,471.0,,,BEJGEH_04363,,,,,,,,,,
traB,traB,TraB,1,1,1.0,1,3443,,,,471,471,471.0,,LNHIMF_04731,,,,,,,,,,,
group_1391,,Prophage protein,1,1,1.0,1,3442,,,,471,471,471.0,,LNHIMF_00577,,,,,,,,,,,
dfrA1,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,1,1,1.0,1,3432,,,,474,474,474.0,,,,,,,,,,,,,ONMMKP_02970
group_1386,,Phage tail protein,1,1,1.0,1,3431,,,,474,474,474.0,,,,,,,,,,,,,ONMMKP_01346
group_1385,,DNA N-4 cytosine methyltransferase M-NgoMXV,1,1,1.0,1,3428,,,,474,474,474.0,,,,HFCAGB_02226,,,,,,,,,
group_1384,perC,PerC family transcriptional regulator,1,1,1.0,1,3427,,,,474,474,474.0,,,,HFCAGB_02210,,,,,,,,,
group_1379,,Glycoside hydrolase family protein,1,1,1.0,1,3414,,,,477,477,477.0,,,,HFCAGB_02202,,,,,,,,,
group_1377,,Adhesin,1,1,1.0,1,3412,,,,477,477,477.0,,,BEJGEH_00904,,,,,,,,,,
group_1376,pilT,lytic transglycosylase domain-containing protein,1,1,1.0,1,3411,,,,477,477,477.0,GEGEGB_04492,,,,,,,,,,,,
group_1375,,hypothetical protein,1,1,1.0,1,3406,,,,480,480,480.0,,,,,,,,,,,,,ONMMKP_02969
group_1374,,MPN domain-containing protein,1,1,1.0,1,3405,,,,480,480,480.0,,,,,,,,,,,,,ONMMKP_01889
gatA,gatA,PTS galactitol transporter subunit IIA,1,1,1.0,1,3404,,,,480,480,480.0,,,,,,,,,,BENMGJ_02284,,,
group_1373,,Hcp family type VI secretion system effector,1,1,1.0,1,3403,,,,480,480,480.0,,,,HFCAGB_01191,,,,,,,,,
group_1372,,Hcp family type VI secretion system effector,1,1,1.0,1,3402,,,,480,480,480.0,,,BEJGEH_01044,,,,,,,,,,
group_1371,xerD,integron integrase,1,1,1.0,1,3401,,,,480,480,480.0,,LNHIMF_04698,,,,,,,,,,,
group_1370,,BRCT domain-containing protein,1,1,1.0,1,3394,,,,483,483,483.0,,,,,,,,,,,,,ONMMKP_04192
group_1369,,Siphovirus Gp157 family protein,1,1,1.0,1,3393,,,,483,483,483.0,,,,,,,,,,,,PKJKAM_03175,
group_1368,,DUF2190 domain-containing protein,1,1,1.0,1,3392,,,,483,483,483.0,,,,,,,,,,,IKCLMC_00930,,
group_1367,,PTS mannose/fructose/sorbose transporter subunit IIB,1,1,1.0,1,3390,,,,483,483,483.0,,,BEJGEH_04390,,,,,,,,,,
group_1365,,Phage tail protein,1,1,1.0,1,3388,,,,483,483,483.0,,,BEJGEH_02673,,,,,,,,,,
group_1364,,Phosphotriesterase,1,1,1.0,1,3387,,,,483,483,483.0,,LNHIMF_00310,,,,,,,,,,,
group_1363,,Lipoprotein,1,1,1.0,1,3385,,,,486,486,486.0,,,,,,,,,,BENMGJ_03976,,,
group_1362,,EA22-like protein,1,1,1.0,1,3384,,,,486,486,486.0,,,,,,,,,,BENMGJ_03927,,,
group_1361,,Phage tail protein,1,1,1.0,1,3383,,,,486,486,486.0,,,,,,,OEKLIE_03262,,,,,,
group_1359,,Abi family protein,1,1,1.0,1,3381,,,,486,486,486.0,,,,HFCAGB_04897,,,,,,,,,
group_1358,,Large polyvalent protein-associated domain-containing protein,1,1,1.0,1,3380,,,,486,486,486.0,,,,HFCAGB_01083,,,,,,,,,
group_1357,vgrG,Type VI secretion system tip protein VgrG,1,1,1.0,1,3379,,,,486,486,486.0,,,BEJGEH_00293,,,,,,,,,,
group_1353,,Putative phage antitermination protein,1,1,1.0,1,3369,,,,489,489,489.0,,,,HFCAGB_00617,,,,,,,,,
tacT2,tacT2,tRNA-acetylating toxin 2,1,1,1.0,1,3366,,,,489,489,489.0,GEGEGB_04604,,,,,,,,,,,,
group_1352,,Acetyltransferase gnat family,1,1,1.0,1,3359,,,,492,492,492.0,,,,,,,,,,,,,ONMMKP_02288
group_1351,,Phage protein,1,1,1.0,1,3358,,,,492,492,492.0,,,,,,,,,,,,,ONMMKP_01896
ydaT,ydaT,toxin YdaT family protein,1,1,1.0,1,3357,,,,492,492,492.0,,,,,,,,,,,IKCLMC_00898,,
group_1350,,Terminase small subunit,1,1,1.0,1,3356,,,,492,492,492.0,,,,,,,,ALJMDI_01335,,,,,
group_1349,,hypothetical protein,1,1,1.0,1,3355,,,,492,492,492.0,,,BEJGEH_04388,,,,,,,,,,
group_1347,,Prophage protein,1,1,1.0,1,3350,,,,495,495,495.0,,,,,,,,,,,,,ONMMKP_01895
group_1346,,DUF4755 domain-containing protein,1,1,1.0,1,3349,,,,495,495,495.0,,,,,,,,ALJMDI_01429,,,,,
group_1345,,glycosyltransferase,1,1,1.0,1,3348,,,,495,495,495.0,,,BEJGEH_01200,,,,,,,,,,
group_1343,,Pilus assembly protein,1,1,1.0,1,3346,,,,495,495,495.0,,LNHIMF_00316,,,,,,,,,,,
group_1342,,Secreted protein,1,1,1.0,1,3345,,,,495,495,495.0,GEGEGB_04896,,,,,,,,,,,,
group_1341,,Type VI secretion system amidase effector protein Tae4,1,1,1.0,1,3341,,,,495,495,495.0,GEGEGB_02717,,,,,,,,,,,,
group_1339,,hypothetical protein,1,1,1.0,1,3336,,,,495,495,495.0,GEGEGB_01698,,,,,,,,,,,,
group_1338,,Lipoprotein,1,1,1.0,1,3332,,,,498,498,498.0,,,,,,,,,PAPNPA_04262,,,,
