"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_3272","","","9","9","1","11","2893","28","5","","461","461","461","","GCF_000020745.1_ASM2074v1_genomic_29195","","GCF_000020925.1_ASM2092v1_genomic_3592","GCF_000022165.1_ASM2216v1_genomic_3672","GCF_000170215.1_ASM17021v1_genomic_3465","GCF_000170255.1_ASM17025v1_genomic_3612","","GCF_000171275.1_ASM17127v1_genomic_18862","GCF_000171315.1_ASM17131v1_genomic_3347","GCF_000171415.1_ASM17141v1_genomic_32023","GCF_000171515.1_ASM17151v1_genomic_29046",""
"group_3273","","","9","9","1","11","2892","28","4","","779","779","779","","GCF_000020745.1_ASM2074v1_genomic_6460","","GCF_000020925.1_ASM2092v1_genomic_22310","GCF_000022165.1_ASM2216v1_genomic_30398","GCF_000170215.1_ASM17021v1_genomic_28899","GCF_000170255.1_ASM17025v1_genomic_30150","","GCF_000171275.1_ASM17127v1_genomic_28356","GCF_000171315.1_ASM17131v1_genomic_29180","GCF_000171415.1_ASM17141v1_genomic_3982","GCF_000171515.1_ASM17151v1_genomic_30582",""
"group_3274","","","9","9","1","11","2891","28","3","","848","848","848","","GCF_000020745.1_ASM2074v1_genomic_34786","","GCF_000020925.1_ASM2092v1_genomic_30028","GCF_000022165.1_ASM2216v1_genomic_12609","GCF_000170215.1_ASM17021v1_genomic_12120","GCF_000170255.1_ASM17025v1_genomic_12509","","GCF_000171275.1_ASM17127v1_genomic_25471","GCF_000171315.1_ASM17131v1_genomic_12231","GCF_000171415.1_ASM17141v1_genomic_31978","GCF_000171515.1_ASM17151v1_genomic_12261",""
"group_3275","","","9","9","1","11","2890","28","2","","1058","1061","1060","","GCF_000020745.1_ASM2074v1_genomic_4113","","GCF_000020925.1_ASM2092v1_genomic_8357","GCF_000022165.1_ASM2216v1_genomic_5067","GCF_000170215.1_ASM17021v1_genomic_5155","GCF_000170255.1_ASM17025v1_genomic_4993","","GCF_000171275.1_ASM17127v1_genomic_9723","GCF_000171315.1_ASM17131v1_genomic_4974","GCF_000171415.1_ASM17141v1_genomic_27204","GCF_000171515.1_ASM17151v1_genomic_2881",""
"group_3276","","","9","9","1","11","2889","28","1","","1010","1010","1010","","GCF_000020745.1_ASM2074v1_genomic_13389","","GCF_000020925.1_ASM2092v1_genomic_24772","GCF_000022165.1_ASM2216v1_genomic_16738","GCF_000170215.1_ASM17021v1_genomic_8356","GCF_000170255.1_ASM17025v1_genomic_16576","","GCF_000171275.1_ASM17127v1_genomic_37686","GCF_000171315.1_ASM17131v1_genomic_8390","GCF_000171415.1_ASM17141v1_genomic_28262","GCF_000171515.1_ASM17151v1_genomic_17192",""
"group_343","","","9","9","1","11","3398","1","1327","","221","1466","1294","GCF_000007545.1_ASM754v1_genomic_18605","","GCF_000020885.1_ASM2088v1_genomic_35823","","GCF_000022165.1_ASM2216v1_genomic_19455","GCF_000170215.1_ASM17021v1_genomic_18581","GCF_000170255.1_ASM17025v1_genomic_19272","GCF_000171255.1_ASM17125v1_genomic_11313","GCF_000171275.1_ASM17127v1_genomic_29439","","","GCF_000171515.1_ASM17151v1_genomic_4681","GCF_000171535.2_ASM17153v2_genomic_24681"
"group_351","","","9","9","1","11","3584","110","2","","182","182","182","GCF_000007545.1_ASM754v1_genomic_24555","GCF_000020745.1_ASM2074v1_genomic_23486","GCF_000020885.1_ASM2088v1_genomic_17323","GCF_000020925.1_ASM2092v1_genomic_18973","GCF_000022165.1_ASM2216v1_genomic_15576","GCF_000170215.1_ASM17021v1_genomic_14950","GCF_000170255.1_ASM17025v1_genomic_15438","","","GCF_000171315.1_ASM17131v1_genomic_15022","","","GCF_000171535.2_ASM17153v2_genomic_25085"
"group_3592","","","9","9","1","11","2555","15","25","","293","293","293","","","GCF_000020885.1_ASM2088v1_genomic_3325","GCF_000020925.1_ASM2092v1_genomic_31603","GCF_000022165.1_ASM2216v1_genomic_34211","GCF_000170215.1_ASM17021v1_genomic_16184","GCF_000170255.1_ASM17025v1_genomic_33914","","GCF_000171275.1_ASM17127v1_genomic_6536","GCF_000171315.1_ASM17131v1_genomic_32783","GCF_000171415.1_ASM17141v1_genomic_16783","","GCF_000171535.2_ASM17153v2_genomic_16748"
"group_3593","","","9","9","1","11","2549","15","15","","872","872","872","","","GCF_000020885.1_ASM2088v1_genomic_8626","GCF_000020925.1_ASM2092v1_genomic_605","GCF_000022165.1_ASM2216v1_genomic_11939","GCF_000170215.1_ASM17021v1_genomic_34988","GCF_000170255.1_ASM17025v1_genomic_11835","","GCF_000171275.1_ASM17127v1_genomic_34852","GCF_000171315.1_ASM17131v1_genomic_35746","GCF_000171415.1_ASM17141v1_genomic_36503","","GCF_000171535.2_ASM17153v2_genomic_17314"
"group_3602","","","9","9","1","11","1782","317","1","","167","167","167","","","GCF_000020885.1_ASM2088v1_genomic_29560","","GCF_000022165.1_ASM2216v1_genomic_23274","GCF_000170215.1_ASM17021v1_genomic_22174","GCF_000170255.1_ASM17025v1_genomic_23081","","GCF_000171275.1_ASM17127v1_genomic_15503","GCF_000171315.1_ASM17131v1_genomic_15811","GCF_000171415.1_ASM17141v1_genomic_22971","GCF_000171515.1_ASM17151v1_genomic_22379","GCF_000171535.2_ASM17153v2_genomic_22560"
"group_362","","","9","9","1","11","4911","11","19","","770","1151","1099","GCF_000007545.1_ASM754v1_genomic_22336","GCF_000020745.1_ASM2074v1_genomic_27185","","","GCF_000022165.1_ASM2216v1_genomic_38667","GCF_000170215.1_ASM17021v1_genomic_13757","GCF_000170255.1_ASM17025v1_genomic_38331","GCF_000171255.1_ASM17125v1_genomic_20153","","GCF_000171315.1_ASM17131v1_genomic_20638","GCF_000171415.1_ASM17141v1_genomic_22002","","GCF_000171535.2_ASM17153v2_genomic_5210"
"group_3659","","","9","9","1","11","6778","4","21","","632","632","632","","","GCF_000020885.1_ASM2088v1_genomic_22719","","GCF_000022165.1_ASM2216v1_genomic_4111","GCF_000170215.1_ASM17021v1_genomic_16316","GCF_000170255.1_ASM17025v1_genomic_4041","","GCF_000171275.1_ASM17127v1_genomic_15578","GCF_000171315.1_ASM17131v1_genomic_16400","GCF_000171415.1_ASM17141v1_genomic_571","GCF_000171515.1_ASM17151v1_genomic_7697","GCF_000171535.2_ASM17153v2_genomic_38013"
"group_3660","","","9","9","1","11","6780","4","23","","359","359","359","","","GCF_000020885.1_ASM2088v1_genomic_17797","","GCF_000022165.1_ASM2216v1_genomic_27409","GCF_000170215.1_ASM17021v1_genomic_15168","GCF_000170255.1_ASM17025v1_genomic_27188","","GCF_000171275.1_ASM17127v1_genomic_32231","GCF_000171315.1_ASM17131v1_genomic_15263","GCF_000171415.1_ASM17141v1_genomic_33322","GCF_000171515.1_ASM17151v1_genomic_15270","GCF_000171535.2_ASM17153v2_genomic_38133"
"group_3661","","","9","9","1","11","6781","4","25","","1547","1547","1547","","","GCF_000020885.1_ASM2088v1_genomic_13768","","GCF_000022165.1_ASM2216v1_genomic_39268","GCF_000170215.1_ASM17021v1_genomic_1453","GCF_000170255.1_ASM17025v1_genomic_38908","","GCF_000171275.1_ASM17127v1_genomic_6186","GCF_000171315.1_ASM17131v1_genomic_1413","GCF_000171415.1_ASM17141v1_genomic_23893","GCF_000171515.1_ASM17151v1_genomic_2020","GCF_000171535.2_ASM17153v2_genomic_8868"
"group_3662","","","9","9","1","11","6782","4","26","","929","929","929","","","GCF_000020885.1_ASM2088v1_genomic_18683","","GCF_000022165.1_ASM2216v1_genomic_13570","GCF_000170215.1_ASM17021v1_genomic_33274","GCF_000170255.1_ASM17025v1_genomic_13449","","GCF_000171275.1_ASM17127v1_genomic_10953","GCF_000171315.1_ASM17131v1_genomic_33416","GCF_000171415.1_ASM17141v1_genomic_13286","GCF_000171515.1_ASM17151v1_genomic_18072","GCF_000171535.2_ASM17153v2_genomic_4471"
"group_3663","","","9","9","1","11","6783","4","27","","362","362","362","","","GCF_000020885.1_ASM2088v1_genomic_18914","","GCF_000022165.1_ASM2216v1_genomic_26023","GCF_000170215.1_ASM17021v1_genomic_24766","GCF_000170255.1_ASM17025v1_genomic_25813","","GCF_000171275.1_ASM17127v1_genomic_18301","GCF_000171315.1_ASM17131v1_genomic_24967","GCF_000171415.1_ASM17141v1_genomic_25701","GCF_000171515.1_ASM17151v1_genomic_18687","GCF_000171535.2_ASM17153v2_genomic_1783"
"group_3664","","","9","9","1","11","6786","4","30","","209","209","209","","","GCF_000020885.1_ASM2088v1_genomic_19286","","GCF_000022165.1_ASM2216v1_genomic_32655","GCF_000170215.1_ASM17021v1_genomic_31124","GCF_000170255.1_ASM17025v1_genomic_32370","","GCF_000171275.1_ASM17127v1_genomic_1615","GCF_000171315.1_ASM17131v1_genomic_31328","GCF_000171415.1_ASM17141v1_genomic_32321","GCF_000171515.1_ASM17151v1_genomic_33438","GCF_000171535.2_ASM17153v2_genomic_20247"
"group_3665","","","9","9","1","11","6787","4","31","","953","953","953","","","GCF_000020885.1_ASM2088v1_genomic_5537","","GCF_000022165.1_ASM2216v1_genomic_3998","GCF_000170215.1_ASM17021v1_genomic_3807","GCF_000170255.1_ASM17025v1_genomic_3929","","GCF_000171275.1_ASM17127v1_genomic_19853","GCF_000171315.1_ASM17131v1_genomic_32478","GCF_000171415.1_ASM17141v1_genomic_10084","GCF_000171515.1_ASM17151v1_genomic_15587","GCF_000171535.2_ASM17153v2_genomic_20325"
"group_3666","","","9","9","1","11","6790","4","34","","524","524","524","","","GCF_000020885.1_ASM2088v1_genomic_22245","","GCF_000022165.1_ASM2216v1_genomic_26326","GCF_000170215.1_ASM17021v1_genomic_25038","GCF_000170255.1_ASM17025v1_genomic_26109","","GCF_000171275.1_ASM17127v1_genomic_23369","GCF_000171315.1_ASM17131v1_genomic_17018","GCF_000171415.1_ASM17141v1_genomic_23189","GCF_000171515.1_ASM17151v1_genomic_25029","GCF_000171535.2_ASM17153v2_genomic_25527"
"group_3667","","","9","9","1","11","6791","4","35","","1445","1445","1445","","","GCF_000020885.1_ASM2088v1_genomic_17863","","GCF_000022165.1_ASM2216v1_genomic_25539","GCF_000170215.1_ASM17021v1_genomic_24314","GCF_000170255.1_ASM17025v1_genomic_25327","","GCF_000171275.1_ASM17127v1_genomic_2533","GCF_000171315.1_ASM17131v1_genomic_24502","GCF_000171415.1_ASM17141v1_genomic_35495","GCF_000171515.1_ASM17151v1_genomic_10594","GCF_000171535.2_ASM17153v2_genomic_17499"
"group_3668","","","9","9","1","11","6792","4","36","","197","197","197","","","GCF_000020885.1_ASM2088v1_genomic_10529","","GCF_000022165.1_ASM2216v1_genomic_38716","GCF_000170215.1_ASM17021v1_genomic_36946","GCF_000170255.1_ASM17025v1_genomic_38380","","GCF_000171275.1_ASM17127v1_genomic_36661","GCF_000171315.1_ASM17131v1_genomic_37131","GCF_000171415.1_ASM17141v1_genomic_38225","GCF_000171515.1_ASM17151v1_genomic_37438","GCF_000171535.2_ASM17153v2_genomic_38188"
"group_3669","","","9","9","1","11","6794","4","38","","314","314","314","","","GCF_000020885.1_ASM2088v1_genomic_11771","","GCF_000022165.1_ASM2216v1_genomic_27289","GCF_000170215.1_ASM17021v1_genomic_25981","GCF_000170255.1_ASM17025v1_genomic_27074","","GCF_000171275.1_ASM17127v1_genomic_28414","GCF_000171315.1_ASM17131v1_genomic_26246","GCF_000171415.1_ASM17141v1_genomic_26989","GCF_000171515.1_ASM17151v1_genomic_6511","GCF_000171535.2_ASM17153v2_genomic_17528"
"group_371","","","9","9","1","11","4711","19","2","","131","653","595","GCF_000007545.1_ASM754v1_genomic_27379","","","GCF_000020925.1_ASM2092v1_genomic_3752","GCF_000022165.1_ASM2216v1_genomic_3854","GCF_000170215.1_ASM17021v1_genomic_3647","GCF_000170255.1_ASM17025v1_genomic_3789","","GCF_000171275.1_ASM17127v1_genomic_13908","GCF_000171315.1_ASM17131v1_genomic_17514","","GCF_000171515.1_ASM17151v1_genomic_9034","GCF_000171535.2_ASM17153v2_genomic_6942"
"group_373","","","9","9","1","11","4726","1","139","","920","926","925","GCF_000007545.1_ASM754v1_genomic_624","GCF_000020745.1_ASM2074v1_genomic_5957","GCF_000020885.1_ASM2088v1_genomic_30695","GCF_000020925.1_ASM2092v1_genomic_31530","GCF_000022165.1_ASM2216v1_genomic_9394","GCF_000170215.1_ASM17021v1_genomic_10666","GCF_000170255.1_ASM17025v1_genomic_9292","GCF_000171255.1_ASM17125v1_genomic_32640","","GCF_000171315.1_ASM17131v1_genomic_9062","","",""
"group_3805","","","9","9","1","11","493","320","1","","2411","2414","2413","GCF_000007545.1_ASM754v1_genomic_10004","","GCF_000020885.1_ASM2088v1_genomic_33557","GCF_000020925.1_ASM2092v1_genomic_30088","GCF_000022165.1_ASM2216v1_genomic_15262","GCF_000170215.1_ASM17021v1_genomic_23278","GCF_000170255.1_ASM17025v1_genomic_15125","","","GCF_000171315.1_ASM17131v1_genomic_5125","GCF_000171415.1_ASM17141v1_genomic_24088","GCF_000171515.1_ASM17151v1_genomic_9475",""
"group_386","","","9","9","1","11","1543","2","87","","632","1055","994","GCF_000007545.1_ASM754v1_genomic_10462","GCF_000020745.1_ASM2074v1_genomic_1920","","","GCF_000022165.1_ASM2216v1_genomic_30085","GCF_000170215.1_ASM17021v1_genomic_28587","GCF_000170255.1_ASM17025v1_genomic_29848","GCF_000171255.1_ASM17125v1_genomic_27567","GCF_000171275.1_ASM17127v1_genomic_26948","GCF_000171315.1_ASM17131v1_genomic_20779","GCF_000171415.1_ASM17141v1_genomic_30964","",""
"group_3869","","","9","9","1","11","4853","31","8","","995","995","995","","","","GCF_000020925.1_ASM2092v1_genomic_25623","GCF_000022165.1_ASM2216v1_genomic_4303","GCF_000170215.1_ASM17021v1_genomic_4094","GCF_000170255.1_ASM17025v1_genomic_4229","","GCF_000171275.1_ASM17127v1_genomic_16999","GCF_000171315.1_ASM17131v1_genomic_33207","GCF_000171415.1_ASM17141v1_genomic_27475","GCF_000171515.1_ASM17151v1_genomic_4493","GCF_000171535.2_ASM17153v2_genomic_34083"
"group_413","","","9","9","1","11","4967","12","6","","1301","1301","1301","GCF_000007545.1_ASM754v1_genomic_4730","","GCF_000020885.1_ASM2088v1_genomic_9246","","GCF_000022165.1_ASM2216v1_genomic_2957","GCF_000170215.1_ASM17021v1_genomic_33796","GCF_000170255.1_ASM17025v1_genomic_2910","","GCF_000171275.1_ASM17127v1_genomic_236","","GCF_000171415.1_ASM17141v1_genomic_33561","GCF_000171515.1_ASM17151v1_genomic_9248","GCF_000171535.2_ASM17153v2_genomic_32220"
"group_470","","","9","9","1","11","1518","2","116","","173","443","413","","GCF_000020745.1_ASM2074v1_genomic_6987","","GCF_000020925.1_ASM2092v1_genomic_4419","GCF_000022165.1_ASM2216v1_genomic_27548","GCF_000170215.1_ASM17021v1_genomic_33906","GCF_000170255.1_ASM17025v1_genomic_27324","","GCF_000171275.1_ASM17127v1_genomic_22297","GCF_000171315.1_ASM17131v1_genomic_20070","GCF_000171415.1_ASM17141v1_genomic_20614","GCF_000171515.1_ASM17151v1_genomic_25287",""
"group_497","","","9","9","1","11","227","17","8","","206","344","221","","","GCF_000020885.1_ASM2088v1_genomic_19806","GCF_000020925.1_ASM2092v1_genomic_25723","GCF_000022165.1_ASM2216v1_genomic_13123","GCF_000170215.1_ASM17021v1_genomic_14959","GCF_000170255.1_ASM17025v1_genomic_13011","","","GCF_000171315.1_ASM17131v1_genomic_15034","GCF_000171415.1_ASM17141v1_genomic_23218","GCF_000171515.1_ASM17151v1_genomic_22626","GCF_000171535.2_ASM17153v2_genomic_15423"
"group_505","","","9","9","1","11","2548","15","14","","650","650","650","","","GCF_000020885.1_ASM2088v1_genomic_17509","GCF_000020925.1_ASM2092v1_genomic_6141","GCF_000022165.1_ASM2216v1_genomic_35162","GCF_000170215.1_ASM17021v1_genomic_33809","GCF_000170255.1_ASM17025v1_genomic_34867","","GCF_000171275.1_ASM17127v1_genomic_16972","GCF_000171315.1_ASM17131v1_genomic_33674","GCF_000171415.1_ASM17141v1_genomic_12877","","GCF_000171535.2_ASM17153v2_genomic_4089"
"group_515","","","9","9","1","11","1121","33","9","","746","1022","991","","","","GCF_000020925.1_ASM2092v1_genomic_15011","GCF_000022165.1_ASM2216v1_genomic_12837","GCF_000170215.1_ASM17021v1_genomic_15756","GCF_000170255.1_ASM17025v1_genomic_12732","GCF_000171255.1_ASM17125v1_genomic_13579","","GCF_000171315.1_ASM17131v1_genomic_15737","GCF_000171415.1_ASM17141v1_genomic_4948","GCF_000171515.1_ASM17151v1_genomic_33013","GCF_000171535.2_ASM17153v2_genomic_9578"
"group_547","","","9","9","1","11","1347","352","2","","320","1124","1034","GCF_000007545.1_ASM754v1_genomic_36691","GCF_000020745.1_ASM2074v1_genomic_18498","GCF_000020885.1_ASM2088v1_genomic_26105","GCF_000020925.1_ASM2092v1_genomic_16288","","","","GCF_000171255.1_ASM17125v1_genomic_20783","GCF_000171275.1_ASM17127v1_genomic_10840","","GCF_000171415.1_ASM17141v1_genomic_3202","GCF_000171515.1_ASM17151v1_genomic_24164","GCF_000171535.2_ASM17153v2_genomic_24646"
"group_590","","","9","9","1","11","78","5","31","","1061","1061","1061","GCF_000007545.1_ASM754v1_genomic_37916","GCF_000020745.1_ASM2074v1_genomic_25523","GCF_000020885.1_ASM2088v1_genomic_32217","GCF_000020925.1_ASM2092v1_genomic_16578","GCF_000022165.1_ASM2216v1_genomic_28106","GCF_000170215.1_ASM17021v1_genomic_26733","GCF_000170255.1_ASM17025v1_genomic_27876","GCF_000171255.1_ASM17125v1_genomic_11877","","GCF_000171315.1_ASM17131v1_genomic_26962","","",""
"group_601","","","9","9","1","11","7305","1","116","","386","386","386","GCF_000007545.1_ASM754v1_genomic_21704","","GCF_000020885.1_ASM2088v1_genomic_30106","GCF_000020925.1_ASM2092v1_genomic_12037","GCF_000022165.1_ASM2216v1_genomic_20265","GCF_000170215.1_ASM17021v1_genomic_19402","GCF_000170255.1_ASM17025v1_genomic_20074","","GCF_000171275.1_ASM17127v1_genomic_30503","GCF_000171315.1_ASM17131v1_genomic_11486","","","GCF_000171535.2_ASM17153v2_genomic_38109"
"group_63","","","9","9","1","11","7495","1","678","","653","1271","823","","GCF_000020745.1_ASM2074v1_genomic_34391","","GCF_000020925.1_ASM2092v1_genomic_22602","GCF_000022165.1_ASM2216v1_genomic_16327","GCF_000170215.1_ASM17021v1_genomic_25117","GCF_000170255.1_ASM17025v1_genomic_26193","GCF_000171255.1_ASM17125v1_genomic_36292","","GCF_000171315.1_ASM17131v1_genomic_31462","","GCF_000171515.1_ASM17151v1_genomic_4719","GCF_000171535.2_ASM17153v2_genomic_8319"
"group_678","","","9","9","1","11","3748","201","1","","950","950","950","GCF_000007545.1_ASM754v1_genomic_8063","","GCF_000020885.1_ASM2088v1_genomic_18919","GCF_000020925.1_ASM2092v1_genomic_13105","GCF_000022165.1_ASM2216v1_genomic_8335","GCF_000170215.1_ASM17021v1_genomic_8001","GCF_000170255.1_ASM17025v1_genomic_8244","","","","GCF_000171415.1_ASM17141v1_genomic_33418","GCF_000171515.1_ASM17151v1_genomic_6696","GCF_000171535.2_ASM17153v2_genomic_23313"
"group_7294","","","9","9","1","11","291","91","4","","1301","1301","1301","","GCF_000020745.1_ASM2074v1_genomic_32727","GCF_000020885.1_ASM2088v1_genomic_3056","","GCF_000022165.1_ASM2216v1_genomic_9333","GCF_000170215.1_ASM17021v1_genomic_8948","GCF_000170255.1_ASM17025v1_genomic_9230","GCF_000171255.1_ASM17125v1_genomic_22871","GCF_000171275.1_ASM17127v1_genomic_21526","","GCF_000171415.1_ASM17141v1_genomic_31589","","GCF_000171535.2_ASM17153v2_genomic_10566"
"group_734","","","9","9","1","11","4693","11","11","","776","1958","1819","GCF_000007545.1_ASM754v1_genomic_34652","GCF_000020745.1_ASM2074v1_genomic_15219","","","GCF_000022165.1_ASM2216v1_genomic_17021","GCF_000170215.1_ASM17021v1_genomic_33773","GCF_000170255.1_ASM17025v1_genomic_16854","GCF_000171255.1_ASM17125v1_genomic_34253","","GCF_000171315.1_ASM17131v1_genomic_36603","GCF_000171415.1_ASM17141v1_genomic_37604","","GCF_000171535.2_ASM17153v2_genomic_32935"
"group_735","","","9","9","1","11","4691","11","13","","1133","1778","1706","GCF_000007545.1_ASM754v1_genomic_24063","GCF_000020745.1_ASM2074v1_genomic_6993","","","GCF_000022165.1_ASM2216v1_genomic_12389","GCF_000170215.1_ASM17021v1_genomic_37935","GCF_000170255.1_ASM17025v1_genomic_12291","GCF_000171255.1_ASM17125v1_genomic_29608","","GCF_000171315.1_ASM17131v1_genomic_10269","GCF_000171415.1_ASM17141v1_genomic_11391","","GCF_000171535.2_ASM17153v2_genomic_37991"
"group_737","","","9","9","1","11","4916","11","3","","179","179","179","GCF_000007545.1_ASM754v1_genomic_1500","GCF_000020745.1_ASM2074v1_genomic_24634","","","GCF_000022165.1_ASM2216v1_genomic_31075","GCF_000170215.1_ASM17021v1_genomic_29553","GCF_000170255.1_ASM17025v1_genomic_30813","GCF_000171255.1_ASM17125v1_genomic_23309","","GCF_000171315.1_ASM17131v1_genomic_4292","GCF_000171415.1_ASM17141v1_genomic_30760","","GCF_000171535.2_ASM17153v2_genomic_30523"
"group_777","","","9","9","1","11","643","2","121","","1928","3869","3653","GCF_000007545.1_ASM754v1_genomic_38391","GCF_000020745.1_ASM2074v1_genomic_4709","","GCF_000020925.1_ASM2092v1_genomic_4663","GCF_000022165.1_ASM2216v1_genomic_25232","GCF_000170215.1_ASM17021v1_genomic_18134","GCF_000170255.1_ASM17025v1_genomic_37658","","","GCF_000171315.1_ASM17131v1_genomic_15713","GCF_000171415.1_ASM17141v1_genomic_1445","GCF_000171515.1_ASM17151v1_genomic_1295",""
"group_896","","","9","9","1","11","157","29","19","","905","1382","1329","GCF_000007545.1_ASM754v1_genomic_17388","GCF_000020745.1_ASM2074v1_genomic_36991","GCF_000020885.1_ASM2088v1_genomic_26903","GCF_000020925.1_ASM2092v1_genomic_15653","","","","GCF_000171255.1_ASM17125v1_genomic_12934","GCF_000171275.1_ASM17127v1_genomic_29985","","GCF_000171415.1_ASM17141v1_genomic_9396","GCF_000171515.1_ASM17151v1_genomic_27146","GCF_000171535.2_ASM17153v2_genomic_732"
"group_970","","","9","9","1","11","967","148","2","","503","935","881","GCF_000007545.1_ASM754v1_genomic_29259","","GCF_000020885.1_ASM2088v1_genomic_38212","GCF_000020925.1_ASM2092v1_genomic_27716","GCF_000022165.1_ASM2216v1_genomic_30117","","GCF_000170255.1_ASM17025v1_genomic_29879","GCF_000171255.1_ASM17125v1_genomic_15108","","GCF_000171315.1_ASM17131v1_genomic_28582","GCF_000171415.1_ASM17141v1_genomic_22398","","GCF_000171535.2_ASM17153v2_genomic_24267"
"group_998","","","9","9","1","11","2351","285","1","","131","179","168","","GCF_000020745.1_ASM2074v1_genomic_1897","","GCF_000020925.1_ASM2092v1_genomic_5600","GCF_000022165.1_ASM2216v1_genomic_8615","GCF_000170215.1_ASM17021v1_genomic_30292","GCF_000170255.1_ASM17025v1_genomic_8515","GCF_000171255.1_ASM17125v1_genomic_7117","","GCF_000171315.1_ASM17131v1_genomic_7630","GCF_000171415.1_ASM17141v1_genomic_8602","","GCF_000171535.2_ASM17153v2_genomic_7799"
"group_1021","","","8","8","1","11","811","1","1639","","209","209","209","","","GCF_000020885.1_ASM2088v1_genomic_21242","GCF_000020925.1_ASM2092v1_genomic_21923","GCF_000022165.1_ASM2216v1_genomic_36605","","GCF_000170255.1_ASM17025v1_genomic_36290","","","GCF_000171315.1_ASM17131v1_genomic_13952","GCF_000171415.1_ASM17141v1_genomic_22812","GCF_000171515.1_ASM17151v1_genomic_34324","GCF_000171535.2_ASM17153v2_genomic_36054"
"group_1079","","","8","8","1","11","5710","40","7","","524","1079","940","","","","GCF_000020925.1_ASM2092v1_genomic_24455","GCF_000022165.1_ASM2216v1_genomic_14035","GCF_000170215.1_ASM17021v1_genomic_30848","GCF_000170255.1_ASM17025v1_genomic_13905","","","GCF_000171315.1_ASM17131v1_genomic_31062","GCF_000171415.1_ASM17141v1_genomic_23989","GCF_000171515.1_ASM17151v1_genomic_9988","GCF_000171535.2_ASM17153v2_genomic_25409"
"group_110","","","8","8","1","11","7466","381","1","","674","692","689","GCF_000007545.1_ASM754v1_genomic_34399","GCF_000020745.1_ASM2074v1_genomic_26612","","GCF_000020925.1_ASM2092v1_genomic_36968","","","","GCF_000171255.1_ASM17125v1_genomic_9285","GCF_000171275.1_ASM17127v1_genomic_26040","GCF_000171315.1_ASM17131v1_genomic_8238","","GCF_000171515.1_ASM17151v1_genomic_10182","GCF_000171535.2_ASM17153v2_genomic_10376"
"group_1108","","","8","8","1","11","266","9","28","","449","449","449","GCF_000007545.1_ASM754v1_genomic_20359","GCF_000020745.1_ASM2074v1_genomic_3653","GCF_000020885.1_ASM2088v1_genomic_3901","GCF_000020925.1_ASM2092v1_genomic_36913","GCF_000022165.1_ASM2216v1_genomic_13198","GCF_000170215.1_ASM17021v1_genomic_12639","GCF_000170255.1_ASM17025v1_genomic_13086","","","","","GCF_000171515.1_ASM17151v1_genomic_12781",""
"group_1185","","","8","8","1","11","5926","16","11","","656","656","656","GCF_000007545.1_ASM754v1_genomic_8642","","GCF_000020885.1_ASM2088v1_genomic_33409","GCF_000020925.1_ASM2092v1_genomic_17862","GCF_000022165.1_ASM2216v1_genomic_11678","GCF_000170215.1_ASM17021v1_genomic_11247","GCF_000170255.1_ASM17025v1_genomic_11568","","","GCF_000171315.1_ASM17131v1_genomic_38183","","GCF_000171515.1_ASM17151v1_genomic_21492",""
"group_1258","","","8","8","1","11","3537","430","1","","404","455","448","GCF_000007545.1_ASM754v1_genomic_4297","GCF_000020745.1_ASM2074v1_genomic_35278","","GCF_000020925.1_ASM2092v1_genomic_4541","","","","GCF_000171255.1_ASM17125v1_genomic_30315","GCF_000171275.1_ASM17127v1_genomic_35534","","GCF_000171415.1_ASM17141v1_genomic_6453","GCF_000171515.1_ASM17151v1_genomic_5995","GCF_000171535.2_ASM17153v2_genomic_6057"
"group_1267","","","8","8","1","11","4163","34","4","","149","155","152","GCF_000007545.1_ASM754v1_genomic_15064","","","","GCF_000022165.1_ASM2216v1_genomic_21557","GCF_000170215.1_ASM17021v1_genomic_20614","GCF_000170255.1_ASM17025v1_genomic_21369","","","GCF_000171315.1_ASM17131v1_genomic_24680","GCF_000171415.1_ASM17141v1_genomic_25424","GCF_000171515.1_ASM17151v1_genomic_24698","GCF_000171535.2_ASM17153v2_genomic_25223"
"group_1360","","","8","8","1","11","4315","301","1","","107","107","107","GCF_000007545.1_ASM754v1_genomic_27798","","","GCF_000020925.1_ASM2092v1_genomic_28890","GCF_000022165.1_ASM2216v1_genomic_29026","GCF_000170215.1_ASM17021v1_genomic_27578","GCF_000170255.1_ASM17025v1_genomic_28796","","GCF_000171275.1_ASM17127v1_genomic_12832","","GCF_000171415.1_ASM17141v1_genomic_28687","GCF_000171515.1_ASM17151v1_genomic_27967",""
